Time,X,Y
32.65,312,306
32.77,312,305
32.88,312,305
33,313,305
33.11,313,306
33.23,312,306
33.34,312,305
33.46,311,305
33.58,309,305
33.69,307,305
33.81,306,304
33.92,305,305
34.04,306,305
34.3,294,306
34.43,294,306
34.54,296,306
34.66,296,306
34.79,297,307
34.91,297,308
35.03,298,309
35.15,298,309
35.26,298,309
35.37,298,309
35.48,299,307
35.6,296,307
35.71,295,307
35.83,295,306
35.94,291,305
36.06,289,304
36.18,287,304
36.31,287,304
36.42,287,304
36.55,286,302
36.67,285,301
36.79,285,300
36.9,285,299
37.02,285,299
37.14,286,300
37.26,285,299
37.37,285,299
37.48,284,298
37.6,284,298
37.72,284,298
37.83,285,298
37.94,286,298
38.05,287,297
38.17,288,296
38.29,288,293
38.41,289,290
38.53,289,289
38.64,289,288
38.76,289,290
38.89,290,290
39,290,291
39.12,291,290
39.23,291,290
39.36,291,289
39.47,292,288
39.59,292,288
39.71,292,289
39.83,290,291
39.95,290,291
40.06,289,290
40.18,288,288
40.29,286,286
40.41,286,285
40.52,286,286
40.64,286,286
40.75,286,287
40.87,286,288
40.98,286,289
41.09,285,290
41.21,285,290
41.33,285,290
41.45,285,290
41.56,286,290
41.68,286,291
41.79,286,292
41.9,285,292
42.02,285,292
42.14,285,292
42.25,285,293
42.38,285,293
42.5,285,293
42.61,285,293
42.73,285,293
42.85,285,292
42.96,285,292
43.09,284,292
43.21,284,292
43.33,284,292
43.45,284,292
43.57,285,293
43.68,286,293
43.8,287,293
43.91,288,292
44.03,288,290
44.14,288,289
44.26,289,284
44.37,289,279
44.49,289,278
44.61,288,275
44.73,288,271
44.84,288,266
44.96,287,264
45.07,287,261
45.19,287,260
45.31,287,260
45.42,288,260
45.52,289,258
45.63,288,260
45.76,288,262
45.88,287,265
45.99,287,264
46.11,286,262
46.22,286,262
46.34,286,262
46.45,286,263
46.56,287,266
46.68,286,267
46.8,286,267
46.92,286,267
47.05,286,267
47.16,287,267
47.28,287,269
47.41,287,271
47.52,287,271
47.64,288,272
47.76,290,271
47.88,290,269
47.99,289,266
48.11,288,262
48.23,286,257
48.35,285,250
48.47,284,246
48.59,284,245
48.7,285,247
48.82,285,249
48.93,286,250
49.03,287,253
49.15,288,250
49.26,289,244
49.38,290,242
49.49,290,241
49.61,290,241
49.72,290,241
49.84,290,242
49.96,289,247
50.08,289,250
50.2,289,249
50.31,289,250
50.43,289,251
50.54,288,252
50.66,288,248
50.79,287,240
50.91,286,234
51.03,287,230
51.15,288,225
51.27,287,222
51.38,287,221
51.5,288,218
51.62,288,218
51.73,287,217
51.84,287,217
51.96,287,216
52.07,287,215
52.19,287,214
52.3,287,216
52.41,287,216
52.54,287,215
52.67,287,216
52.78,288,215
52.89,288,211
53.01,287,208
53.12,286,204
53.25,286,200
53.36,286,200
53.48,286,200
53.59,286,200
53.69,286,201
53.82,287,202
53.94,287,202
54.07,288,200
54.19,288,201
54.29,288,203
54.4,289,210
54.52,291,213
54.64,291,217
54.75,290,218
54.87,290,221
54.99,290,226
55.11,286,236
55.23,285,252
55.34,283,264
55.46,282,274
55.57,281,281
55.68,281,289
55.81,278,298
55.92,276,304
56.04,267,308
56.15,263,310
56.27,258,311
56.38,247,310
56.5,232,310
56.61,217,309
56.73,204,308
56.85,187,307
56.96,175,307
57.07,168,308
57.17,162,307
57.29,158,307
57.4,155,306
57.52,155,306
57.64,154,306
57.75,154,306
57.87,154,306
57.99,155,306
58.11,154,306
58.22,154,306
58.34,154,306
58.46,155,306
58.58,155,306
58.7,154,307
58.82,153,307
58.93,152,308
59.04,152,308
59.14,149,308
59.27,148,308
59.38,149,308
59.5,149,308
59.61,149,308
59.73,148,308
59.85,149,308
59.97,149,308
60.09,149,308
60.21,149,308
60.33,148,309
60.44,148,309
60.56,149,309
60.68,149,309
60.8,149,309
60.91,149,308
61.04,151,307
61.14,152,306
61.26,153,307
61.38,153,307
61.49,154,307
61.61,153,307
61.72,153,307
61.84,153,307
61.96,155,306
62.08,156,305
62.19,157,306
62.31,157,306
62.42,157,306
62.54,162,305
62.65,165,305
62.76,168,306
62.88,168,306
62.99,168,307
63.11,167,307
63.23,167,307
63.35,167,307
63.47,167,307
63.59,167,307
63.71,168,307
63.82,168,307
63.94,169,306
64.06,170,306
64.17,172,306
64.29,171,305
64.41,171,305
64.52,171,305
64.65,170,305
64.77,171,305
64.89,171,305
65,173,305
65.12,174,305
65.23,174,306
65.34,177,305
65.45,184,305
65.58,196,306
65.69,209,307
65.81,216,307
65.92,225,308
66.03,238,309
66.15,241,309
66.26,245,309
66.38,253,311
66.49,259,311
66.61,260,311
66.72,263,311
66.83,267,311
66.95,269,311
67.07,270,310
67.19,270,310
67.31,269,311
67.43,269,312
67.54,271,312
67.66,270,312
67.77,271,313
67.88,273,314
68.01,272,314
68.12,273,314
68.24,274,314
68.35,272,313
68.47,278,312
68.58,284,312
68.71,295,311
68.83,306,311
68.93,325,312
69.06,344,313
69.17,357,313
69.29,367,312
69.4,374,312
69.53,378,313
69.64,386,314
69.77,395,312
69.89,405,311
70,415,309
70.11,420,310
70.23,419,310
70.34,420,311
70.46,419,310
70.57,420,310
70.68,422,311
70.8,425,312
70.91,426,312
71.02,425,312
71.14,426,312
71.26,426,312
71.38,426,312
71.49,425,312
71.6,426,312
71.72,426,312
71.83,426,312
71.95,426,312
72.06,425,311
72.18,425,311
72.29,426,311
72.4,426,310
72.52,427,310
72.63,428,311
72.74,427,312
72.87,427,312
72.98,427,312
73.1,428,312
73.22,429,312
73.33,428,313
73.44,428,313
73.56,428,313
73.68,427,313
73.79,427,314
73.91,427,314
74.02,427,315
74.13,428,316
74.24,428,317
74.36,427,318
74.48,426,318
74.6,427,318
74.71,427,315
74.83,430,314
74.94,430,314
75.06,430,315
75.16,431,315
75.29,431,316
75.39,432,317
75.51,431,317
75.62,431,317
75.75,431,316
75.86,431,315
75.98,431,315
76.09,431,315
76.21,430,314
76.33,429,313
76.45,429,313
76.57,428,313
76.68,426,313
76.79,423,314
76.91,418,315
77.02,412,313
77.14,405,310
77.25,401,309
77.36,396,308
77.47,393,307
77.59,389,307
77.7,388,307
77.81,389,308
77.92,392,308
78.03,392,308
78.14,392,308
78.26,392,308
78.38,391,308
78.5,391,309
78.62,393,310
78.74,395,310
78.85,396,309
78.97,397,308
79.08,399,308
79.2,400,308
79.31,403,307
79.42,408,307
79.54,412,307
79.65,417,308
79.77,419,308
79.88,419,308
80,421,309
80.1,424,309
80.22,425,310
80.34,426,311
80.45,425,311
80.57,422,309
80.69,421,308
80.8,421,309
80.92,419,308
81.03,412,308
81.15,409,307
81.26,408,307
81.38,407,307
81.5,406,307
81.62,406,307
81.73,404,308
81.86,401,309
81.97,397,311
82.09,391,312
82.21,386,312
82.32,383,313
82.44,380,315
82.56,373,314
82.67,368,315
82.78,364,315
82.89,360,315
83,358,314
83.11,356,315
83.22,353,314
83.33,346,313
83.45,341,314
83.57,333,311
83.68,329,310
83.79,329,310
83.91,329,310
84.02,327,309
84.15,324,309
84.26,323,308
84.38,322,308
84.49,320,308
84.61,320,308
84.73,320,308
84.86,319,307
84.98,318,307
85.1,319,308
85.22,321,309
85.34,323,309
85.46,323,308
85.57,323,307
85.68,324,307
85.79,325,307
85.91,326,307
86.03,326,306
86.14,324,306
86.26,327,307
86.38,327,307
86.5,328,307
86.61,329,307
86.72,331,307
86.83,331,307
86.94,332,307
87.05,333,307
87.16,343,306
87.28,351,307
87.39,364,306
87.51,371,306
87.62,380,307
87.73,393,309
87.85,395,309
87.97,400,309
88.08,396,308
88.19,394,308
88.3,393,308
88.42,391,308
88.53,391,307
88.65,390,307
88.77,391,307
88.89,391,307
88.99,393,308
89.11,395,310
89.22,395,311
89.33,397,312
89.45,398,312
89.56,396,312
89.67,395,313
89.79,394,313
89.91,394,314
90.02,394,314
90.14,394,314
90.25,392,312
90.37,390,310
90.49,387,310
90.62,380,310
90.72,373,309
90.84,369,310
90.96,354,309
91.08,345,309
91.19,339,308
91.3,335,308
91.43,331,306
91.55,327,306
91.66,324,306
91.77,319,306
91.89,314,306
92.01,310,307
92.12,309,308
92.23,307,309
92.34,306,309
92.45,306,309
92.57,305,309
92.68,305,309
92.8,305,309
92.91,307,310
93.03,306,309
93.15,307,309
93.26,306,309
93.38,306,310
93.5,306,310
93.61,304,310
93.72,303,310
93.84,302,311
93.96,302,311
94.08,301,311
94.19,301,312
94.31,301,312
94.43,301,312
94.55,301,312
94.67,301,312
94.79,300,312
94.91,300,312
95.02,300,312
95.13,300,312
95.25,300,312
95.36,300,312
95.48,300,312
95.59,299,313
95.71,298,315
95.82,295,318
95.93,292,322
96.05,291,324
96.17,289,327
96.28,289,327
96.39,289,327
96.51,290,325
96.62,289,325
96.74,289,325
96.86,288,326
96.98,288,326
97.1,288,325
97.21,288,324
97.34,288,323
97.45,288,322
97.56,289,319
97.68,290,318
97.79,289,317
97.91,289,315
98.03,282,312
98.14,273,308
98.26,257,305
98.37,245,305
98.48,224,305
98.59,215,306
98.71,205,308
98.83,188,308
98.95,177,308
99.07,168,310
99.18,166,310
99.28,167,309
99.4,169,309
99.51,168,307
99.63,169,307
99.73,168,307
99.85,168,307
99.96,167,306
100.07,167,306
100.18,166,306
100.29,164,306
100.41,164,305
100.52,164,305
100.63,164,305
100.75,164,306
100.86,165,306
100.98,164,306
101.11,164,305
101.22,163,305
101.34,163,305
101.45,162,305
101.57,164,306
101.69,166,306
101.81,166,306
101.92,169,306
102.03,176,306
102.14,183,306
102.26,189,307
102.38,195,307
102.49,199,308
102.61,202,308
102.72,200,308
102.84,199,309
102.95,198,309
103.07,196,310
103.18,196,309
103.29,195,311
103.41,195,312
103.52,193,312
103.64,192,312
103.76,193,313
103.89,194,313
104,193,314
104.12,193,313
104.23,193,313
104.34,194,313
104.45,193,313
104.56,193,313
104.67,193,312
104.79,195,311
104.9,196,311
105.01,198,310
105.13,206,310
105.25,219,310
105.37,225,309
105.48,233,309
105.6,243,308
105.72,253,308
105.84,258,307
105.95,259,308
106.07,260,307
106.18,261,307
106.3,262,307
106.42,262,307
106.54,262,307
106.65,262,307
106.77,263,307
106.88,263,307
107,262,307
107.11,262,307
107.23,263,306
107.34,263,306
107.45,263,306
107.57,262,307
107.69,262,307
107.8,262,308
107.91,263,308
108.03,263,307
108.14,263,307
108.26,266,306
108.38,270,305
108.49,273,304
108.61,273,304
108.72,271,304
108.84,271,305
108.96,273,304
109.08,274,304
109.19,275,304
109.31,275,304
109.43,274,304
109.54,274,304
109.65,273,305
109.76,274,305
109.87,277,304
110,280,304
110.12,282,304
110.24,284,304
110.37,287,305
110.48,293,305
110.6,309,307
110.72,326,310
110.83,338,311
110.95,355,312
111.06,367,310
111.18,377,310
111.29,387,309
111.41,388,309
111.53,388,309
111.65,387,308
111.76,386,308
111.87,389,307
111.98,389,307
112.1,389,307
112.21,389,307
112.33,389,307
112.45,395,306
112.56,407,305
112.68,417,306
112.79,422,307
112.91,423,307
113.03,424,308
113.15,423,307
113.26,425,307
113.38,426,307
113.49,428,306
113.61,430,306
113.73,431,306
113.85,429,306
113.97,429,306
114.09,430,306
114.21,430,306
114.33,430,306
114.45,430,306
114.57,430,306
114.68,430,306
114.8,427,307
114.9,426,308
115.02,429,309
115.14,430,310
115.26,431,311
115.39,432,312
115.5,432,313
115.62,432,313
115.73,430,311
115.86,430,311
115.97,429,311
116.09,430,311
116.2,430,311
116.32,430,311
116.43,430,311
116.55,429,311
116.66,429,311
116.77,429,311
116.89,429,311
117,430,311
117.12,429,311
117.23,429,312
117.35,427,314
117.47,426,314
117.58,425,314
117.7,425,315
117.81,425,316
117.93,424,316
118.05,425,316
118.17,423,314
118.29,422,314
118.4,422,314
118.52,422,315
118.64,422,315
118.75,422,315
118.87,422,315
118.98,422,314
119.1,420,314
119.22,420,312
119.34,422,312
119.46,423,312
119.58,423,312
119.7,423,312
119.81,425,311
119.93,425,311
120.05,425,310
120.17,425,309
120.3,426,308
120.41,426,307
120.53,427,307
120.64,428,306
120.75,428,306
120.87,427,307
120.98,427,306
121.1,428,307
121.21,427,307
121.33,427,309
121.44,425,308
121.56,422,307
121.68,418,307
121.79,413,306
121.9,409,306
122.03,405,307
122.14,404,308
122.26,402,308
122.37,399,310
122.48,386,311
122.6,373,312
122.72,357,314
122.84,350,313
122.95,339,311
123.07,333,312
123.18,327,312
123.29,322,312
123.4,321,313
123.51,319,313
123.63,317,313
123.74,317,313
123.85,317,313
123.96,316,313
124.08,315,313
124.19,315,313
124.32,315,313
124.43,317,312
124.54,318,312
124.65,317,312
124.75,317,313
124.88,317,314
124.99,317,314
125.1,318,314
125.22,316,314
125.34,315,314
125.46,315,314
125.58,316,313
125.7,317,312
125.82,316,312
125.94,314,312
126.06,311,311
126.17,309,312
126.29,306,312
126.41,304,313
126.52,303,312
126.64,301,312
126.77,300,313
126.88,299,314
126.99,299,313
127.1,298,314
127.21,297,314
127.33,298,314
127.44,298,314
127.57,298,314
127.69,298,314
127.8,298,314
127.93,298,313
128.04,298,313
128.15,297,314
128.27,297,314
128.39,297,314
128.51,297,314
128.62,298,313
128.74,298,313
128.86,297,314
128.97,297,315
129.09,296,316
129.21,294,318
129.33,290,322
129.44,288,326
129.56,287,327
129.67,286,328
129.79,286,328
129.91,286,328
130.03,286,328
130.14,286,329
130.27,286,329
130.38,287,327
130.5,287,326
130.62,287,325
130.73,286,324
130.84,286,323
130.95,286,322
131.07,286,321
131.19,286,321
131.3,286,321
131.41,285,321
131.52,285,321
131.63,285,321
131.74,285,321
131.87,285,321
131.99,284,321
132.1,284,321
132.23,285,321
132.35,286,321
132.46,287,320
132.59,288,319
132.71,288,318
132.83,288,318
132.94,288,317
133.06,288,317
133.18,288,316
133.29,283,314
133.4,279,311
133.52,272,309
133.63,265,307
133.75,253,308
133.87,242,308
133.99,239,309
134.1,236,309
134.22,235,308
134.34,238,308
134.46,240,308
134.57,241,308
134.69,243,309
134.81,245,309
134.94,249,310
135.06,253,312
135.18,256,311
135.29,258,312
135.41,260,312
135.53,260,312
135.65,260,311
135.77,260,312
135.9,260,311
136.01,260,311
136.12,260,311
136.23,260,311
136.35,259,312
136.47,259,311
136.58,258,311
136.7,257,311
136.83,256,310
136.95,256,311
137.07,257,311
137.19,257,312
137.3,257,312
137.42,257,312
137.54,257,312
137.66,257,312
137.76,256,312
137.88,257,312
138,256,312
138.12,256,312
138.23,257,312
138.35,257,312
138.48,256,312
138.59,255,313
138.71,255,313
138.83,255,314
138.94,255,314
139.06,254,313
139.17,255,311
139.3,256,312
139.41,258,312
139.53,257,311
139.65,258,311
139.77,260,311
139.88,268,311
140.01,275,313
140.12,277,313
140.24,280,314
140.35,281,314
140.46,282,315
140.57,283,315
140.7,283,316
140.81,283,316
140.93,284,317
141.04,284,317
141.15,282,316
141.26,279,314
141.39,279,312
141.5,279,312
141.61,279,312
141.73,279,313
141.85,279,314
141.97,279,315
142.08,279,315
142.2,279,315
142.32,279,315
142.43,279,314
142.55,279,315
142.67,278,317
142.78,278,319
142.89,279,319
143,278,318
143.12,277,314
143.23,279,312
143.36,286,311
143.47,296,310
143.59,304,308
143.7,314,307
143.81,329,307
143.92,339,308
144.04,350,308
144.15,358,310
144.27,361,310
144.39,361,310
144.51,362,309
144.63,367,309
144.75,374,308
144.87,379,307
144.98,384,308
145.1,389,307
145.22,390,308
145.34,390,307
145.46,389,308
145.58,390,307
145.69,390,307
145.82,391,307
145.93,391,307
146.05,391,307
146.17,390,307
146.29,394,306
146.41,401,306
146.53,411,306
146.66,418,307
146.78,417,307
146.89,417,307
147,419,307
147.12,420,307
147.24,420,306
147.35,420,306
147.46,420,306
147.58,419,306
147.7,419,306
147.82,419,306
147.94,419,306
148.06,419,306
148.18,419,306
148.3,419,306
148.41,421,306
148.52,423,307
148.64,427,308
148.75,427,308
148.87,429,309
148.99,429,309
149.11,428,309
149.22,428,309
149.33,428,309
149.44,428,309
149.56,428,309
149.68,427,309
149.8,426,309
149.91,424,309
150.03,421,309
150.15,420,309
150.27,420,310
150.38,418,311
150.51,416,312
150.63,410,314
150.74,406,314
150.86,400,314
150.98,388,315
151.08,376,315
151.21,362,315
151.32,356,314
151.44,349,314
151.56,345,314
151.67,341,313
151.79,341,313
151.91,340,314
152.03,333,315
152.15,327,314
152.26,327,313
152.37,327,313
152.48,328,313
152.6,328,313
152.72,328,313
152.84,327,313
152.97,327,313
153.08,327,314
153.19,327,314
153.31,327,313
153.43,327,313
153.55,327,313
153.67,327,313
153.78,327,313
153.89,327,313
154.01,327,313
154.12,327,313
154.24,327,313
154.36,327,313
154.49,327,313
154.61,327,313
154.73,327,313
154.85,327,313
154.96,327,313
155.07,327,313
155.18,327,313
155.3,327,313
155.42,327,313
155.54,327,313
155.65,327,313
155.77,327,313
155.88,327,313
155.99,327,313
156.1,326,313
156.22,327,313
156.33,327,313
156.45,327,313
156.56,327,313
156.68,327,313
156.79,327,313
156.91,327,313
157.02,327,313
157.13,327,313
157.25,327,313
157.35,327,313
157.47,327,313
157.58,327,313
157.7,327,313
157.82,327,313
157.92,327,313
158.05,327,313
158.16,327,313
158.28,327,313
158.39,327,313
158.52,327,313
158.63,327,313
158.75,327,313
158.87,327,313
158.98,327,313
159.1,328,313
159.22,328,313
159.33,327,313
159.45,326,312
159.56,325,312
159.68,324,311
159.78,323,311
159.9,321,310
160.02,320,309
160.14,319,308
160.26,318,307
160.37,317,308
160.49,318,308
160.6,316,308
160.72,313,307
160.83,309,307
160.95,306,307
161.06,307,307
161.18,307,308
161.3,306,309
161.41,305,309
161.53,305,309
161.65,305,309
161.77,305,309
161.9,305,309
162.01,305,309
162.12,304,309
162.24,304,309
162.35,305,310
162.47,305,310
162.59,304,310
162.7,303,311
162.82,302,312
162.94,302,312
163.06,302,312
163.17,302,312
163.29,303,311
163.4,302,311
163.51,302,310
163.63,302,311
163.75,301,312
163.86,301,312
163.99,300,312
164.1,300,312
164.21,300,312
164.34,299,312
164.46,298,312
164.57,297,313
164.69,297,313
164.81,297,313
164.93,298,313
165.05,298,312
165.16,298,313
165.28,298,313
165.39,298,313
165.51,298,313
165.63,298,313
165.74,298,313
165.86,298,313
165.97,297,314
166.09,296,315
166.2,293,318
166.32,291,321
166.44,289,322
166.56,290,322
166.67,289,323
166.79,288,324
166.91,287,325
167.02,287,325
167.13,287,326
167.25,288,324
167.37,289,321
167.48,288,322
167.6,286,322
167.72,286,322
167.84,285,322
167.96,285,321
168.08,287,321
168.19,289,318
168.31,289,316
168.43,287,314
168.55,285,313
168.67,279,310
168.79,276,309
168.9,273,308
169.02,273,308
169.14,272,308
169.24,274,308
169.36,274,308
169.48,274,308
169.58,275,308
169.7,275,308
169.82,274,307
169.94,274,307
170.05,274,308
170.17,275,308
170.28,275,308
170.4,275,308
170.52,275,308
170.65,275,307
170.77,275,307
170.88,275,307
170.99,275,307
171.1,275,307
171.21,275,307
171.33,275,307
171.44,275,307
171.55,275,308
171.67,275,308
171.79,275,307
171.9,275,307
172.03,276,306
172.15,277,304
172.27,277,302
172.39,277,301
172.5,277,302
172.62,277,302
172.74,277,303
172.86,278,303
172.98,277,303
173.09,278,304
173.21,279,303
173.33,280,299
173.44,282,295
173.55,283,293
173.67,285,293
173.79,285,293
173.9,286,292
174.02,286,292
174.13,285,293
174.26,285,294
174.38,284,294
174.49,284,295
174.62,284,296
174.73,286,296
174.85,286,296
174.97,286,296
175.08,286,296
175.2,286,296
175.33,285,296
175.45,285,296
175.57,285,296
175.69,285,296
175.8,284,297
175.92,285,296
176.03,285,297
176.14,285,296
176.26,285,296
176.37,284,296
176.48,284,297
176.59,283,298
176.7,283,298
176.81,283,298
176.93,283,298
177.05,283,298
177.17,283,298
177.29,283,298
177.41,283,298
177.51,283,298
177.63,283,298
177.74,283,298
177.85,283,299
177.97,283,299
178.09,283,299
178.21,283,300
178.32,282,300
178.44,282,299
178.55,283,299
178.68,283,298
178.81,284,298
178.92,284,297
179.03,285,297
179.15,285,297
179.27,286,297
179.39,286,296
179.51,286,296
179.62,286,296
179.74,286,296
179.87,285,297
179.99,283,298
180.1,283,301
180.21,286,303
180.32,291,304
180.44,300,306
180.56,307,308
180.69,318,309
180.8,329,310
180.92,335,311
181.04,338,312
181.16,343,312
181.28,345,311
181.4,353,311
181.51,363,311
181.63,373,309
181.75,383,311
181.87,388,312
181.98,388,313
182.1,382,312
182.22,380,311
182.34,379,310
182.44,380,309
182.56,379,309
182.68,374,308
182.79,367,307
182.91,353,306
183.03,343,306
183.16,337,307
183.28,328,307
183.39,319,306
183.51,314,307
183.62,314,306
183.73,312,307
183.85,312,306
183.96,312,307
184.08,312,307
184.2,310,307
184.31,309,307
184.42,309,307
184.53,308,307
184.65,308,307
184.76,308,307
184.87,310,307
184.99,308,306
185.11,307,305
185.23,306,305
185.35,308,306
185.46,310,306
185.58,310,306
185.69,309,306
185.81,308,306
185.93,309,306
186.04,307,305
186.17,302,304
186.28,296,304
186.4,294,300
186.57,290,292
186.68,289,291
186.8,289,291
186.92,288,291
187.04,287,290
187.16,287,289
187.27,287,290
187.37,287,290
187.48,287,290
187.6,286,289
187.71,286,290
187.83,286,290
187.94,286,289
188.07,287,290
188.18,287,290
188.3,286,288
188.42,286,288
188.54,286,289
188.66,286,289
188.78,286,290
188.9,286,290
189.03,287,291
189.15,287,291
189.26,287,290
189.37,287,291
189.48,286,292
189.6,286,292
189.72,286,292
189.83,287,291
189.95,287,292
190.06,287,292
190.18,287,295
190.29,286,298
190.4,284,301
190.52,279,304
190.64,269,306
190.75,258,307
190.87,254,308
190.99,252,309
191.1,250,308
191.22,247,308
191.33,244,308
191.45,244,308
191.56,245,309
191.68,245,309
191.79,245,308
191.9,245,309
192.03,244,308
192.15,239,307
192.27,228,305
192.39,218,305
192.51,219,305
192.62,209,306
192.74,199,306
192.85,190,306
192.97,181,306
193.08,180,305
193.19,174,306
193.32,169,305
193.43,163,304
193.55,160,304
193.7,156,304
193.82,156,304
193.93,156,304
194.05,156,304
194.16,156,304
194.28,157,304
194.39,156,304
194.5,155,304
194.62,153,304
194.73,153,304
194.84,153,304
194.97,151,304
195.09,152,304
195.19,151,304
195.3,151,304
195.42,151,304
195.53,152,304
195.64,151,304
195.76,150,304
195.87,147,306
195.99,145,306
196.11,145,307
196.23,147,309
196.34,147,310
196.45,146,309
196.57,147,308
196.69,146,308
196.8,146,308
196.92,146,307
197.03,146,307
197.14,146,307
197.25,146,308
197.37,145,307
197.48,145,307
197.6,144,307
197.71,145,307
197.83,145,308
197.94,145,307
198.05,145,307
198.17,145,307
198.28,144,308
198.41,145,308
198.53,144,307
198.64,145,307
198.76,143,308
198.87,144,307
198.99,145,307
199.11,145,307
199.22,145,307
199.34,145,307
199.45,146,306
199.57,147,306
199.68,147,306
199.8,146,306
199.91,146,307
200.03,146,308
200.14,145,307
200.25,145,308
200.37,145,308
200.49,145,308
200.6,145,308
200.72,145,307
200.82,144,307
200.94,145,306
201.06,145,307
201.17,146,307
201.28,145,307
201.4,147,307
201.51,147,307
201.63,150,308
201.74,154,308
201.85,157,310
201.96,162,309
202.08,167,310
202.19,175,310
202.31,180,309
202.43,190,308
202.54,197,307
202.66,205,307
202.78,208,306
202.89,212,307
203,214,307
203.12,214,306
203.24,213,306
203.35,213,306
203.46,213,306
203.58,215,305
203.7,215,305
203.82,213,306
203.93,215,305
