Time,X,Y
32.76,313,312
32.87,313,311
32.99,312,311
33.1,312,311
33.22,312,311
33.33,309,311
33.45,308,312
33.56,308,313
33.67,309,311
33.79,309,309
33.9,307,308
34.02,304,308
34.15,301,306
34.26,298,305
34.38,298,305
34.5,300,307
34.61,301,307
34.72,301,306
34.84,298,306
34.95,293,304
35.07,289,304
35.18,288,303
35.3,288,303
35.42,287,303
35.53,287,304
35.65,286,303
35.78,285,303
35.89,284,303
36.01,283,302
36.12,283,302
36.24,286,304
36.35,287,304
36.47,286,304
36.59,283,304
36.71,267,305
36.82,253,305
36.93,231,305
37.04,215,306
37.16,199,307
37.27,181,309
37.39,173,311
37.49,166,311
37.61,160,311
37.74,158,311
37.85,158,311
37.96,158,311
38.07,158,312
38.19,158,312
38.3,158,312
38.41,158,312
38.53,159,311
38.64,159,312
38.76,159,312
38.88,156,310
38.99,151,309
39.11,151,308
39.22,151,307
39.34,150,305
39.46,150,305
39.58,149,305
39.98,148,304
40.12,146,305
40.23,148,305
40.35,154,304
40.46,167,305
40.58,187,306
40.69,209,307
40.81,225,307
40.93,240,308
41.05,244,307
41.16,247,307
41.28,255,307
41.41,260,306
41.53,263,306
41.64,264,306
41.76,267,306
41.87,269,306
41.99,271,306
42.1,270,307
42.22,270,308
42.34,271,308
42.46,271,309
42.58,272,309
42.7,272,309
42.81,271,308
42.93,278,307
43.05,283,307
43.16,290,306
43.28,298,306
43.39,312,306
43.51,319,306
43.62,327,306
43.73,330,307
43.85,332,307
43.97,333,306
44.08,335,306
44.19,335,306
44.32,334,307
44.43,332,307
44.54,330,306
44.66,328,305
44.77,327,305
44.88,328,305
45,329,304
45.11,329,305
45.22,330,305
45.34,327,304
45.45,326,304
45.57,326,304
45.69,326,304
45.81,328,305
45.93,328,306
46.06,326,306
46.17,319,305
46.3,317,305
46.42,316,305
46.53,316,305
46.64,314,305
46.75,311,305
46.88,310,304
46.99,307,304
47.11,309,305
47.23,314,306
47.34,310,307
47.45,308,308
47.57,307,309
47.69,306,309
47.81,306,309
47.93,305,310
48.04,305,309
48.16,306,309
48.28,306,309
48.39,306,309
48.5,306,310
48.61,305,310
48.74,305,311
48.86,303,312
48.97,302,312
49.09,302,312
49.21,302,313
49.32,302,312
49.43,302,312
49.55,301,312
49.67,301,312
49.79,301,312
49.9,302,312
50.02,302,311
50.13,301,308
50.24,302,308
50.36,303,307
50.47,304,307
50.59,308,307
50.7,317,309
50.82,333,310
50.94,354,311
51.06,373,309
51.17,380,310
51.29,382,309
51.41,388,309
51.53,391,310
51.64,391,310
51.76,392,309
51.88,392,309
52,391,308
52.12,392,308
52.23,393,307
52.35,394,307
52.46,395,306
52.57,397,305
52.69,397,305
52.8,396,305
52.93,396,304
53.04,397,304
53.16,397,304
53.3,398,304
53.41,397,304
53.55,394,306
53.67,394,305
53.79,404,305
53.91,412,305
54.03,418,306
54.14,420,306
54.26,420,305
54.38,422,306
54.51,423,306
54.62,422,306
54.74,423,305
54.85,423,305
54.97,423,306
55.08,423,306
55.19,424,306
55.3,426,306
55.42,427,306
55.52,429,307
55.63,432,307
55.75,433,307
55.86,433,307
55.98,430,307
56.1,430,308
56.21,431,309
56.32,427,310
56.43,417,310
56.54,405,310
56.66,388,310
56.78,376,310
56.89,369,312
57,367,311
57.12,368,312
57.24,368,313
57.35,368,314
57.47,368,315
57.59,367,316
57.7,367,316
57.82,369,316
57.93,367,314
58.04,366,313
58.15,361,313
58.26,350,313
58.38,339,313
58.49,334,313
58.59,332,313
58.71,332,313
58.82,333,312
58.94,333,312
59.07,333,312
59.18,333,312
59.3,333,312
59.42,333,312
59.53,328,311
59.65,322,312
59.76,324,312
59.88,326,312
60,326,312
60.13,322,311
60.24,317,310
60.36,311,308
60.48,308,308
60.6,307,308
60.72,307,308
60.84,307,308
60.95,307,308
61.07,308,310
61.19,305,310
61.3,303,310
61.41,303,310
61.53,304,310
61.64,304,310
61.76,304,311
61.87,303,311
62,300,314
62.11,300,314
62.23,301,313
62.35,301,313
62.47,301,313
62.58,300,314
62.69,299,315
62.81,295,320
62.93,293,323
63.05,293,324
63.17,292,324
63.29,291,323
63.4,290,323
63.52,290,322
63.63,290,322
63.75,290,322
63.86,290,322
63.97,290,322
64.09,289,323
64.2,289,323
64.32,288,323
64.42,289,324
64.53,289,324
64.64,289,324
64.76,290,322
64.88,290,322
64.99,290,323
65.11,289,326
65.23,288,328
65.35,288,328
65.48,287,330
65.59,288,330
65.71,290,326
65.83,292,323
65.95,292,324
66.06,293,328
66.18,294,330
66.29,294,330
66.4,295,329
66.51,295,328
66.62,295,328
66.73,295,325
66.84,294,324
66.95,293,327
67.07,291,334
67.19,290,336
67.31,290,336
67.43,289,338
67.54,288,339
67.66,288,340
67.78,288,340
67.9,289,338
68.01,290,336
68.12,290,334
68.23,289,335
68.35,288,334
68.47,287,334
68.59,287,334
68.7,288,334
68.82,289,334
68.92,290,331
69.05,291,328
69.17,293,326
69.28,294,323
69.41,293,322
69.52,292,320
69.64,291,318
69.76,290,315
69.88,291,313
69.99,299,310
70.11,312,308
70.23,323,307
70.35,334,307
70.46,348,306
70.58,356,307
70.69,362,309
70.81,365,310
70.92,366,309
71.04,362,309
71.17,357,309
71.29,355,310
71.4,355,311
71.51,354,310
71.63,351,309
71.75,344,309
71.86,338,309
71.98,331,308
72.09,326,308
72.2,322,308
72.32,320,307
72.43,317,307
72.54,314,307
72.66,314,307
72.77,313,306
72.89,309,305
73.01,300,303
73.12,296,302
73.23,292,299
73.34,292,299
73.46,291,299
73.58,291,300
73.7,291,300
73.81,291,300
73.92,291,299
74.05,290,298
74.17,289,298
74.27,289,297
74.39,288,296
74.5,288,295
74.63,288,296
74.74,287,296
74.85,287,296
74.97,287,296
75.09,288,297
75.21,290,297
75.33,290,296
75.45,290,297
75.57,290,296
75.68,290,294
75.79,289,294
75.9,289,293
76.02,289,290
76.13,289,287
76.24,289,285
76.36,289,286
76.47,289,286
76.59,288,286
76.71,288,286
76.83,287,286
76.95,288,288
77.06,290,290
77.18,290,289
77.3,292,287
77.42,292,287
77.54,292,289
77.66,292,290
77.76,292,290
77.88,292,290
78,293,290
78.12,292,290
78.24,292,290
78.36,292,291
78.47,291,291
78.6,290,292
78.71,290,293
78.83,291,293
78.95,290,293
79.06,291,293
79.19,291,293
79.3,291,293
79.42,290,293
79.52,290,293
79.64,290,293
79.75,290,293
79.87,290,293
79.98,290,293
80.1,290,293
80.21,290,293
80.33,290,294
80.45,290,294
80.57,290,295
80.69,290,296
80.81,290,295
80.92,289,294
81.03,290,289
81.13,289,287
81.25,289,284
81.36,290,281
81.47,290,278
81.59,290,275
81.7,290,272
81.82,289,273
81.94,289,273
82.05,289,273
82.17,289,272
82.29,289,271
82.41,288,269
82.52,288,268
82.64,288,269
82.76,289,274
82.87,289,278
82.98,289,281
83.11,288,281
83.22,287,281
83.34,288,283
83.45,290,284
83.56,291,282
83.67,292,279
83.8,292,279
83.92,292,279
84.04,292,279
84.15,292,279
84.26,292,280
84.38,292,281
84.5,292,282
84.62,291,284
84.73,291,287
84.85,291,291
84.96,290,294
85.08,289,297
85.19,283,299
85.3,276,303
85.42,260,307
85.54,252,308
85.65,246,310
85.77,241,310
85.88,234,310
85.99,224,311
86.1,217,311
86.21,215,311
86.33,215,310
86.44,214,309
86.55,209,310
86.67,199,311
86.77,185,311
86.89,172,311
87.02,165,311
87.13,162,313
87.25,157,310
87.37,157,311
87.48,152,310
87.59,151,310
87.7,150,310
87.83,150,309
87.94,150,309
88.07,149,310
88.19,151,310
88.31,150,310
88.43,152,310
88.54,151,309
88.65,150,310
88.76,151,309
88.87,151,310
88.99,151,310
89.1,152,311
89.22,152,311
89.34,150,310
89.45,150,309
89.56,150,309
89.68,150,309
89.8,151,309
89.92,151,310
90.04,151,309
90.16,151,310
90.27,151,310
90.39,151,309
90.5,150,308
90.61,151,307
90.74,151,306
90.86,154,305
90.98,159,304
91.1,161,304
91.21,163,305
91.32,164,305
91.44,164,305
91.55,166,305
91.66,172,304
91.78,179,304
91.9,187,304
92.01,196,304
92.12,198,304
92.25,200,305
92.37,204,305
92.49,206,305
92.61,209,306
92.73,213,305
92.84,218,304
92.96,224,304
93.08,229,304
93.19,232,304
93.3,233,305
93.41,235,305
93.52,236,304
93.65,236,305
93.76,235,305
93.87,238,304
93.99,240,304
94.11,244,304
94.22,244,304
94.34,246,304
94.45,247,304
94.57,247,305
94.68,251,304
94.79,253,304
94.91,257,304
95.03,261,304
95.14,263,304
95.27,267,303
95.38,267,303
95.51,270,303
95.63,271,303
95.75,273,302
95.86,273,303
95.99,274,302
96.11,274,302
96.23,272,303
96.34,273,303
96.47,273,303
96.58,271,303
96.7,271,303
96.81,273,302
96.92,274,303
97.04,273,303
97.16,274,302
97.28,271,303
97.4,269,304
97.52,273,304
97.64,276,303
97.75,279,302
97.86,280,302
97.99,283,301
98.1,285,301
98.21,286,300
98.33,286,300
98.45,286,300
98.57,286,299
98.68,286,299
98.8,286,300
98.91,287,299
99.03,287,299
99.14,286,299
99.27,285,299
99.38,286,299
99.49,286,299
99.61,286,299
99.72,287,299
99.84,287,299
99.96,287,298
100.07,286,299
100.19,286,299
100.31,286,299
100.43,286,300
100.54,289,302
100.66,291,301
100.78,292,302
100.89,295,303
101,295,304
101.12,295,305
101.24,295,305
101.36,295,305
101.48,294,306
101.6,294,306
101.71,294,306
101.83,293,305
101.94,293,303
102.07,294,303
102.19,292,302
102.31,292,304
102.42,291,305
102.53,291,305
102.65,290,307
102.77,290,310
102.9,289,311
103.02,289,312
103.15,288,313
103.26,287,313
103.38,287,313
103.49,288,312
103.6,289,311
103.71,289,312
103.82,289,312
103.93,288,312
104.05,288,312
104.17,288,313
104.29,287,313
104.41,287,314
104.53,287,314
104.65,287,314
104.76,287,315
104.87,287,314
105,289,312
105.11,290,310
105.22,290,310
105.34,289,311
105.46,286,311
105.57,286,311
105.69,286,311
105.8,286,310
105.91,286,311
106.03,287,311
106.15,287,312
106.27,286,313
106.38,287,313
106.51,287,313
106.61,288,313
106.72,288,313
106.85,287,314
106.96,287,315
107.08,287,315
107.19,287,316
107.3,287,316
107.41,286,316
107.53,286,317
107.65,286,317
107.76,286,317
107.87,286,317
107.99,286,317
108.11,287,315
108.23,289,314
108.35,290,312
108.46,290,311
108.58,290,311
108.69,290,311
108.8,290,310
108.91,290,310
109.03,289,310
109.14,285,309
109.24,283,309
109.36,281,311
109.47,280,310
109.58,279,309
109.7,279,309
109.81,279,309
109.93,279,309
110.04,279,309
110.15,280,311
110.27,277,309
110.38,270,307
110.5,258,306
110.63,242,306
110.74,230,307
110.86,228,308
110.98,225,309
111.09,225,310
111.22,224,311
111.34,223,311
111.46,222,312
111.57,223,313
111.69,224,315
111.8,224,314
111.93,225,314
112.04,225,314
112.15,226,314
112.28,226,314
112.39,226,314
112.5,227,314
112.62,225,312
112.73,223,311
112.84,219,311
112.95,213,312
113.06,206,311
113.17,193,310
113.29,186,311
113.4,177,310
113.52,172,310
113.65,170,310
113.76,171,311
113.87,171,312
113.99,170,312
114.11,170,311
114.22,168,310
114.34,165,309
114.45,160,309
114.57,155,308
114.68,155,307
114.8,153,308
114.91,153,308
115.03,153,308
115.14,155,308
115.25,159,309
115.37,164,309
115.49,169,310
115.6,168,308
115.72,167,308
115.84,167,308
115.96,168,308
116.08,173,308
116.2,172,308
116.31,171,309
116.43,171,309
116.54,171,309
116.65,170,309
116.76,170,309
116.88,170,309
117,170,309
117.12,170,309
117.23,171,309
117.35,170,309
117.47,170,309
117.58,171,309
117.7,171,309
117.8,171,309
117.92,170,309
118.04,171,309
118.15,170,309
118.28,171,309
118.4,171,309
118.51,170,309
118.63,170,309
118.76,170,309
118.87,171,309
118.99,170,309
119.12,170,309
119.23,170,309
119.35,171,309
119.47,170,309
119.59,170,309
119.72,170,309
119.83,170,309
119.94,170,309
120.06,170,309
120.18,170,309
120.29,170,309
120.4,170,309
120.51,170,309
120.63,170,309
120.75,170,309
120.87,171,309
120.99,170,309
121.11,170,309
121.22,171,309
121.34,170,310
121.45,170,309
121.58,170,309
121.69,172,309
121.81,176,308
121.93,183,307
122.06,190,307
122.17,194,307
122.29,200,306
122.41,200,306
122.52,201,306
122.65,207,305
122.76,212,305
122.88,213,304
123,213,303
123.12,213,303
123.23,213,303
123.34,213,303
123.46,214,304
123.57,214,303
123.68,212,304
123.79,213,304
123.91,216,304
124.03,224,304
124.14,233,304
124.27,238,305
124.39,243,305
124.51,243,305
124.63,245,305
124.75,251,305
124.86,254,305
124.98,256,305
125.09,260,305
125.21,261,304
125.33,261,304
125.45,263,304
125.56,267,305
125.68,270,305
125.79,270,305
125.9,271,306
126.02,273,306
126.14,273,306
126.24,273,306
126.35,272,306
126.46,273,306
126.58,272,306
126.7,273,305
126.81,275,305
126.93,276,305
127.04,276,305
127.15,276,305
127.26,276,305
127.39,276,304
127.5,277,303
127.62,277,303
127.74,278,302
127.85,280,301
127.96,280,301
128.08,280,302
128.19,283,303
128.3,289,303
128.41,291,303
128.52,299,304
128.64,315,305
128.76,327,305
128.89,341,306
129,346,305
129.12,345,305
129.23,345,306
129.35,344,306
129.46,348,306
129.57,357,305
129.68,363,306
129.8,367,305
129.91,375,305
130.03,384,306
130.16,386,306
130.27,387,306
130.38,387,306
130.49,387,306
130.61,388,306
130.74,395,307
130.86,403,306
130.97,411,307
131.08,411,306
131.19,414,306
131.32,416,306
131.44,417,306
131.56,417,306
131.68,419,306
131.79,424,307
131.91,424,307
132.02,424,307
132.14,423,307
132.26,423,306
132.37,425,307
132.49,426,308
132.6,428,308
132.73,430,309
132.84,431,309
132.96,431,310
133.07,431,310
133.19,431,310
133.3,431,310
133.42,431,310
133.54,431,310
133.65,431,310
133.77,432,310
133.88,432,310
134,432,311
134.12,432,311
134.23,431,312
134.35,430,311
134.46,431,312
134.58,431,312
134.69,431,313
134.81,432,316
134.92,432,316
135.04,433,315
135.15,434,315
135.27,433,316
135.39,434,316
135.5,434,316
135.63,434,316
135.74,434,316
135.87,435,316
135.99,435,315
136.11,435,316
136.22,435,316
136.33,434,315
136.45,433,313
136.57,433,312
136.68,433,312
136.8,434,311
136.9,435,310
137.01,435,310
137.13,433,310
137.24,432,311
137.35,431,312
137.46,430,312
137.58,428,311
137.69,427,311
137.8,426,311
137.92,423,311
138.04,413,313
138.17,404,312
138.28,397,313
138.4,391,312
138.52,386,312
138.64,379,313
138.76,372,312
138.88,365,313
139,357,311
139.11,353,311
139.22,349,310
139.34,348,310
139.45,348,310
139.57,348,310
139.69,349,311
139.81,350,311
139.93,350,311
140.04,349,311
140.17,343,309
140.29,338,308
140.41,333,307
140.52,329,307
140.64,327,307
140.76,325,307
140.87,324,307
140.99,324,307
141.1,324,307
141.22,323,307
141.33,323,307
141.45,322,307
141.56,321,306
141.67,320,306
141.79,320,306
141.9,319,306
142.02,319,306
142.13,319,306
142.25,318,306
142.36,316,306
142.48,315,305
142.59,314,305
142.7,315,305
142.82,318,306
142.94,315,305
143.05,310,305
143.17,306,305
143.29,306,306
143.4,306,308
143.51,306,308
143.62,306,308
143.74,306,309
143.86,305,309
143.97,306,310
144.09,305,310
144.22,305,310
144.33,305,310
144.44,304,311
144.56,303,312
144.67,303,311
144.8,304,309
144.91,306,307
145.04,306,308
145.16,307,307
145.28,312,308
145.39,317,309
145.5,323,310
145.61,332,311
145.73,348,311
145.84,357,310
145.96,357,310
146.08,356,311
146.2,355,312
146.31,358,312
146.42,365,310
146.54,374,308
146.67,374,311
146.8,365,308
146.92,356,308
147.04,349,307
147.15,346,307
147.26,334,307
147.38,330,306
147.48,331,307
147.6,327,306
147.72,322,306
147.83,319,306
147.96,316,305
148.07,313,305
148.19,307,305
148.31,299,304
148.43,293,301
148.53,290,300
148.65,290,300
148.76,289,301
148.87,289,301
148.98,289,301
149.1,290,301
149.21,290,302
149.33,286,304
149.44,279,304
149.55,269,306
149.67,257,309
149.79,252,310
149.91,241,312
150.02,230,312
150.14,217,313
150.26,208,314
150.37,200,314
150.49,196,313
150.6,192,312
150.72,186,311
150.83,173,311
150.95,166,311
151.07,160,311
151.19,157,311
151.3,155,311
151.41,153,310
151.53,151,309
151.65,150,308
151.78,149,307
151.9,149,307
152.02,147,307
152.14,146,306
152.26,146,305
152.37,145,306
152.5,145,306
152.6,145,305
152.72,146,306
152.83,146,306
152.95,146,307
153.07,146,306
153.19,146,306
153.32,148,307
153.43,147,309
153.54,146,308
153.66,147,308
153.78,153,305
153.89,157,305
154.01,160,305
154.12,172,306
154.24,181,307
154.35,192,308
154.46,199,309
154.58,205,309
154.69,216,309
154.8,225,309
154.91,229,310
155.02,233,309
155.14,237,308
155.26,241,307
155.38,242,308
155.5,240,307
155.62,240,307
155.74,241,306
155.86,243,305
155.97,244,305
156.09,245,304
156.21,246,304
156.32,245,304
156.44,243,304
156.55,244,304
156.67,244,304
156.78,243,304
156.9,244,305
157.01,247,304
157.12,256,304
157.24,257,304
157.36,258,304
157.48,259,304
157.59,259,304
157.71,262,304
157.81,267,305
157.94,272,305
158.04,270,305
158.16,270,306
158.28,270,307
158.39,271,308
158.5,271,308
158.62,268,308
158.73,267,309
158.85,267,310
158.96,266,310
159.09,267,310
159.2,266,310
159.32,266,310
159.44,266,310
159.56,266,310
159.68,266,310
159.79,267,310
159.89,269,310
160.02,269,310
160.13,270,310
160.25,270,309
160.35,270,309
160.47,270,309
160.59,270,309
160.71,271,309
160.82,271,309
160.94,272,309
161.05,271,308
161.16,269,308
161.27,266,309
161.38,265,310
161.49,264,311
161.61,265,310
161.73,265,311
161.85,265,311
161.96,265,311
162.08,266,311
162.2,267,311
162.31,267,311
162.43,267,312
162.54,268,312
162.65,269,311
162.76,268,312
162.87,268,312
162.99,268,312
163.1,267,311
163.21,267,311
163.33,267,311
163.45,266,310
163.56,264,310
163.68,264,312
163.8,264,312
163.93,264,313
164.04,265,313
164.16,265,313
164.27,265,313
164.38,266,313
164.5,266,312
164.6,265,312
164.72,264,311
164.83,263,311
164.95,262,310
165.06,262,310
165.19,263,310
165.31,263,310
165.43,262,310
165.54,261,310
165.65,261,309
165.76,263,309
165.88,264,309
166,269,310
166.11,272,310
166.22,274,311
166.33,274,310
166.44,277,309
166.56,282,309
166.68,285,310
166.8,284,310
166.91,285,312
167.02,286,314
167.14,288,316
167.26,289,318
167.37,290,317
167.49,289,318
167.6,290,318
167.72,290,318
167.84,290,318
167.95,291,318
168.06,291,318
168.18,291,319
168.29,291,319
168.4,291,319
168.51,291,318
168.63,290,317
168.74,290,318
168.85,290,318
168.97,290,318
169.08,290,319
169.19,291,319
169.31,291,319
169.43,291,319
169.55,291,319
169.67,291,319
169.79,291,319
169.91,290,318
170.03,290,318
170.14,290,318
170.25,289,319
170.38,289,322
170.5,289,324
170.61,288,324
170.73,287,327
170.84,286,326
170.96,286,326
171.07,286,326
171.19,285,326
171.3,285,326
171.41,285,327
171.52,285,327
171.63,285,327
171.75,285,326
171.85,287,325
171.96,288,328
172.08,288,334
172.2,289,337
172.32,290,340
172.43,290,340
172.54,290,339
172.65,290,338
172.76,290,337
172.89,289,336
173.01,288,338
173.12,288,344
173.23,288,344
173.35,288,345
173.47,288,349
173.59,288,350
173.71,287,350
173.82,286,350
173.94,287,349
174.06,287,350
174.17,287,350
174.28,288,351
174.4,288,352
174.52,289,356
174.62,290,357
174.75,290,360
174.87,290,360
174.99,290,362
175.1,290,365
175.22,290,368
175.34,291,369
175.46,290,369
175.58,290,365
175.7,291,361
175.82,291,359
175.93,291,359
176.06,291,358
176.18,291,358
176.29,291,357
176.41,290,357
176.54,290,360
176.65,290,365
176.77,287,372
176.9,286,375
177.01,286,376
177.12,286,376
177.25,287,375
177.37,288,378
177.49,288,382
177.6,288,385
177.72,289,389
177.85,290,392
177.96,290,393
178.07,290,394
178.2,290,395
178.31,289,395
178.43,289,395
178.54,289,395
178.66,289,395
178.77,290,396
178.89,290,394
179,290,393
179.12,289,389
179.24,289,390
179.36,288,394
179.47,287,397
179.6,287,399
179.72,287,400
179.84,288,399
179.96,289,402
180.08,289,406
180.19,288,410
180.3,289,413
180.42,290,418
180.53,290,418
180.65,290,418
180.76,290,419
180.87,290,417
180.99,289,415
181.1,288,419
181.22,287,421
181.34,286,422
181.46,286,424
181.57,286,425
181.68,285,426
181.79,286,424
181.91,288,420
182.02,289,423
182.14,290,427
182.25,290,431
182.36,290,435
182.48,290,438
182.59,290,439
182.7,290,440
182.81,291,439
182.93,291,440
183.04,291,440
183.16,290,433
183.27,290,428
183.39,289,424
183.5,288,419
183.62,287,417
183.72,286,416
183.83,285,415
183.95,284,413
184.07,284,411
184.19,284,410
184.31,284,410
184.42,284,410
184.53,285,410
184.66,285,410
184.77,285,408
184.88,286,404
185,287,401
185.11,287,397
185.23,287,394
185.34,288,390
185.46,289,384
185.58,290,378
185.7,290,371
185.81,290,364
185.92,291,356
186.05,291,346
186.17,292,337
186.29,292,327
186.41,292,321
186.53,294,316
186.64,298,312
186.76,303,307
186.87,311,306
187,315,305
187.11,320,306
187.22,332,307
187.34,341,308
187.46,356,310
187.57,365,310
187.69,374,309
187.81,386,308
187.93,392,308
188.06,399,309
188.17,404,309
188.28,408,310
188.4,418,311
188.51,422,309
188.63,423,309
188.74,423,309
188.86,421,308
188.98,421,307
189.1,420,308
189.21,419,308
189.33,418,307
189.45,422,308
189.56,425,308
189.68,426,308
189.8,425,307
189.91,425,307
190.03,425,307
190.14,425,307
190.25,424,307
190.37,425,306
190.49,425,306
190.6,426,306
190.72,426,306
190.83,426,306
190.95,425,306
191.08,426,306
191.19,427,306
191.31,428,306
191.42,429,305
191.53,425,306
191.64,428,306
191.76,431,305
191.87,431,305
191.99,430,305
192.1,430,305
192.21,432,305
192.31,433,305
192.42,433,305
192.55,433,304
192.66,433,305
192.77,433,305
192.88,430,305
193.05,427,306
193.18,427,307
193.3,425,307
193.41,425,308
193.53,425,308
193.63,425,308
193.75,426,309
193.86,426,310
193.97,427,310
194.08,427,310
194.2,427,310
194.31,427,311
194.43,427,311
194.55,428,311
194.66,428,311
194.78,428,311
194.89,427,310
195,426,310
195.12,418,308
195.24,410,307
195.35,408,306
195.47,409,307
195.59,408,307
195.71,403,307
195.83,397,308
195.95,394,309
196.07,392,310
196.19,392,310
196.3,392,312
196.41,392,315
196.54,390,316
196.65,389,317
196.76,390,317
196.87,390,317
196.98,391,317
197.1,391,318
197.22,392,318
197.33,391,317
197.45,388,315
197.57,385,314
197.69,380,314
197.8,377,315
197.91,376,315
198.03,370,314
198.14,365,313
198.26,365,313
198.39,364,313
198.49,359,312
198.61,349,312
198.72,344,311
198.83,346,312
198.94,348,312
199.06,348,312
199.17,348,312
199.29,348,312
199.41,349,312
199.52,349,312
199.63,347,311
199.75,341,310
199.88,337,309
199.99,335,308
200.1,332,307
200.22,326,306
200.34,322,306
200.46,318,305
200.58,311,305
200.69,309,305
200.8,307,306
200.92,305,307
201.05,304,308
201.16,305,308
201.28,305,308
201.39,305,308
201.51,304,309
201.62,304,309
201.73,305,310
201.85,305,310
201.97,304,310
202.08,305,310
202.19,305,310
202.3,305,309
202.42,306,309
202.54,305,309
202.66,306,309
202.78,306,309
202.89,308,310
203.01,308,311
203.13,308,310
203.25,308,308
203.36,309,308
203.48,312,308
203.6,313,308
203.72,314,309
203.84,313,310
203.96,313,310
