Time,X,Y
53.73,310,313
53.84,307,314
53.97,306,315
54.08,304,316
54.19,302,316
54.31,300,318
54.43,299,320
54.55,298,320
54.66,299,319
54.78,297,320
54.89,295,321
55.01,295,320
55.12,294,321
55.24,294,320
55.36,294,320
55.49,293,320
55.61,292,320
55.73,291,320
55.85,291,320
55.97,291,320
56.08,291,320
56.19,294,319
56.31,299,316
56.42,300,315
56.54,299,316
56.66,300,317
56.77,300,317
56.88,301,317
56.99,301,316
57.12,301,316
57.24,302,316
57.35,302,316
57.47,300,317
57.58,299,318
57.7,298,318
57.81,298,318
57.93,299,318
58.05,299,317
58.17,299,316
58.29,299,316
58.41,298,316
58.53,298,316
58.65,298,316
58.76,298,316
58.87,298,316
59,298,316
59.11,298,315
59.22,298,314
59.34,297,313
59.46,294,312
59.57,289,311
59.69,279,309
59.81,264,307
59.92,253,307
60.04,234,307
60.15,222,307
60.27,206,308
60.39,196,309
60.51,190,309
60.62,185,309
60.74,184,310
60.87,184,310
60.98,186,311
61.1,187,310
61.22,188,310
61.33,188,309
61.44,188,309
61.57,188,312
61.68,190,311
61.79,191,310
61.9,195,309
62.01,200,308
62.13,204,309
62.25,214,309
62.36,223,311
62.49,226,312
62.61,230,312
62.73,231,313
62.85,230,312
62.98,228,313
63.09,228,313
63.21,227,314
63.33,226,314
63.44,226,314
63.56,223,315
63.68,222,315
63.8,221,315
63.91,221,316
64.02,222,314
64.14,222,313
64.25,221,313
64.37,217,313
64.48,210,314
64.6,200,315
64.71,191,314
64.83,190,313
64.95,189,314
65.07,189,314
65.19,191,312
65.3,192,312
65.42,191,312
65.53,190,314
65.65,189,314
65.77,190,314
65.89,189,312
66.01,184,312
66.13,174,311
66.25,165,313
66.35,161,313
66.47,161,313
66.6,159,313
66.71,159,314
66.82,159,314
66.94,159,313
67.06,159,314
67.17,159,314
67.28,157,312
67.39,155,312
67.5,152,312
67.62,152,312
67.74,152,312
67.86,152,312
67.97,152,311
68.09,152,311
68.2,150,310
68.32,150,309
68.43,151,309
68.55,151,308
68.67,150,308
68.79,150,308
68.91,150,308
69.03,150,309
69.15,153,308
69.26,158,307
69.38,157,308
69.5,156,308
69.61,157,308
69.74,161,308
69.86,171,309
69.98,178,309
70.1,189,309
70.21,197,309
70.33,208,310
70.45,215,309
70.56,225,310
70.68,236,310
70.8,245,312
70.9,251,312
71.01,253,313
71.13,256,313
71.25,259,314
71.36,260,314
71.48,260,314
71.59,260,314
71.71,259,313
71.82,259,313
71.94,261,312
72.04,261,312
72.17,261,312
72.28,262,311
72.4,265,310
72.51,264,309
72.63,266,308
72.74,270,307
72.86,272,306
72.98,271,307
73.1,273,306
73.22,275,304
73.34,277,302
73.45,278,301
73.58,279,299
73.7,280,297
73.82,281,296
73.95,279,299
74.07,275,304
74.18,275,305
74.3,278,303
74.41,278,301
74.53,277,300
74.65,277,299
74.77,277,298
74.89,278,297
75.01,278,298
75.13,278,298
75.23,278,297
75.35,278,296
75.46,278,293
75.58,279,293
75.69,278,297
75.81,278,299
75.93,278,299
76.05,278,299
76.17,279,300
76.29,279,299
76.41,279,300
76.52,279,303
76.64,279,305
76.75,279,307
76.86,281,307
76.98,288,308
77.1,300,307
77.22,312,309
77.34,331,310
77.45,344,311
77.57,362,311
77.69,364,312
77.81,364,312
77.92,370,312
78.04,382,314
78.15,393,315
78.26,403,314
78.38,413,315
78.5,414,314
78.62,412,314
78.74,412,314
78.85,411,314
78.97,412,315
79.08,411,315
79.19,412,316
79.3,411,315
79.42,411,314
79.53,414,315
79.66,423,315
79.78,424,314
79.9,425,313
80.01,427,313
80.13,427,313
80.24,426,313
80.35,423,313
80.46,424,313
80.57,424,312
80.69,424,312
80.8,426,312
80.92,425,312
81.05,423,312
81.16,422,312
81.27,420,313
81.39,418,312
81.5,412,312
81.61,411,312
81.74,411,312
81.85,412,313
81.97,412,313
82.08,412,313
82.19,413,312
82.31,413,312
82.43,414,312
82.54,415,312
82.65,415,312
82.78,415,312
82.89,415,312
83.01,414,312
83.13,416,312
83.25,415,312
83.37,415,312
83.5,415,312
83.61,416,312
83.73,416,312
83.85,416,312
83.97,419,312
84.08,422,312
84.2,422,312
84.31,424,312
84.43,424,311
84.54,424,311
84.66,424,311
84.77,424,311
84.89,424,311
85.01,425,311
85.12,425,312
85.24,426,312
85.36,426,312
85.48,425,312
85.59,422,312
85.71,417,311
85.82,411,311
85.94,407,310
86.06,397,311
86.17,393,311
86.3,392,310
86.41,391,311
86.53,390,313
86.65,388,314
86.77,386,314
86.88,383,314
87,375,316
87.12,366,317
87.24,360,317
87.36,356,317
87.48,353,317
87.59,349,316
87.71,342,315
87.82,335,316
87.93,331,316
88.05,331,315
88.17,331,315
88.28,331,316
88.39,330,315
88.51,325,315
88.62,317,314
88.73,314,314
88.86,314,314
88.97,314,314
89.09,314,314
89.21,315,314
89.33,314,314
89.45,310,315
89.58,307,315
89.7,307,315
89.82,308,314
89.93,308,314
90.04,308,314
90.16,307,314
90.29,307,314
90.4,307,315
90.53,307,315
90.64,306,315
90.76,306,315
90.88,306,316
91,306,315
91.11,308,314
91.23,309,313
91.34,309,313
91.47,309,313
91.58,309,313
91.69,309,312
91.81,308,311
91.93,308,310
92.04,308,310
92.15,308,309
92.26,308,309
92.37,307,309
92.49,307,309
92.6,307,309
92.71,307,309
92.83,307,309
92.94,308,309
93.06,308,309
93.18,308,309
93.29,309,309
93.41,311,310
93.53,310,309
93.65,311,310
93.76,311,309
93.88,311,309
94,311,309
94.12,310,309
94.24,310,309
94.35,310,309
94.47,310,309
94.59,309,309
94.7,309,308
94.81,308,308
94.93,307,307
95.04,307,307
95.15,308,307
95.26,307,307
95.37,307,307
95.5,307,307
95.6,309,308
95.71,309,309
95.83,308,309
95.94,308,310
96.06,306,310
96.17,306,310
96.28,306,310
96.39,305,311
96.5,301,313
96.62,300,312
96.75,300,313
96.86,300,314
96.98,301,314
97.1,300,312
97.21,297,312
97.32,292,312
97.43,286,312
97.54,276,311
97.65,261,308
97.77,244,308
97.88,227,307
98,214,308
98.12,201,309
98.23,186,310
98.35,179,310
98.47,177,310
98.58,180,311
98.7,183,311
98.82,183,311
98.93,182,311
99.04,182,311
99.15,180,310
99.27,179,310
99.37,174,310
99.49,163,310
99.61,160,311
99.73,157,312
99.84,159,312
99.95,161,311
100.07,161,310
100.19,160,310
100.3,158,309
100.41,157,309
100.54,157,308
100.66,157,308
100.78,157,308
100.9,157,307
101.01,158,307
101.13,160,306
101.25,160,306
101.36,160,306
101.48,160,307
101.59,160,307
101.71,159,308
101.83,158,308
101.95,161,308
102.07,166,308
102.18,168,308
102.29,169,310
102.41,173,310
102.54,180,310
102.65,187,312
102.77,191,312
102.88,195,311
102.99,196,311
103.1,196,311
103.21,196,311
103.33,197,312
103.45,202,313
103.56,205,312
103.68,204,313
103.8,202,312
103.92,202,312
104.02,204,312
104.13,209,313
104.25,218,312
104.37,223,312
104.49,224,312
104.61,226,311
104.72,230,311
104.83,230,310
104.94,229,310
105.05,230,310
105.16,230,309
105.28,232,310
105.4,233,309
105.52,234,308
105.64,237,308
105.75,240,308
105.87,245,307
105.98,251,307
106.1,255,307
106.22,257,306
106.33,258,306
106.45,258,306
106.57,258,306
106.68,259,306
106.79,260,306
106.91,260,306
107.02,259,307
107.15,262,306
107.27,267,305
107.38,269,305
107.5,269,306
107.61,270,306
107.72,269,306
107.84,269,306
107.96,272,305
108.07,274,305
108.19,274,305
108.31,274,305
108.42,274,305
108.53,274,305
108.65,275,304
108.76,276,303
108.88,276,302
108.98,276,301
109.1,276,300
109.21,276,299
109.33,276,301
109.45,276,302
109.56,276,302
109.69,276,302
109.81,276,302
109.92,276,302
110.03,276,302
110.14,276,302
110.26,274,304
110.37,276,306
110.49,283,307
110.62,290,306
110.73,300,308
110.85,312,310
110.97,330,313
111.09,348,314
111.21,360,314
111.32,362,314
111.43,364,315
111.55,375,315
111.66,387,315
111.77,397,315
111.88,409,313
112,419,313
112.12,422,313
112.23,425,312
112.34,424,311
112.46,427,311
112.57,429,311
112.69,430,312
112.81,430,313
112.93,431,314
113.04,431,314
113.15,432,314
113.27,433,315
113.38,433,315
113.5,432,314
113.61,429,312
113.73,429,312
113.85,429,313
113.97,427,314
114.08,426,315
114.2,426,317
114.32,426,317
114.44,426,317
114.55,426,315
114.67,426,314
114.79,423,313
114.91,421,314
115.03,417,314
115.13,416,314
115.25,413,313
115.37,408,312
115.48,405,314
115.59,405,313
115.71,406,314
115.83,407,315
115.94,406,315
116.05,407,315
116.17,406,315
116.29,407,315
116.4,410,315
116.52,413,316
116.63,414,317
116.75,415,318
116.86,415,318
116.97,415,318
117.09,411,315
117.2,408,314
117.32,404,314
117.44,398,313
117.56,397,312
117.68,396,312
117.79,393,312
117.9,390,312
118,389,312
118.11,389,312
118.24,389,312
118.36,389,312
118.47,389,311
118.59,390,312
118.7,391,312
118.83,391,312
118.95,391,312
119.06,392,312
119.18,395,311
119.31,396,310
119.42,398,309
119.54,397,308
119.65,398,308
119.77,398,308
119.88,400,308
119.99,400,308
120.11,398,308
120.23,398,310
120.34,395,311
120.47,393,311
120.58,389,311
120.7,383,311
120.81,372,309
120.93,361,309
121.04,351,309
121.16,344,309
121.29,339,308
121.4,336,308
121.51,333,307
121.63,330,307
121.75,328,307
121.87,329,307
121.97,330,307
122.09,330,307
122.21,330,307
122.33,327,307
122.44,321,307
122.56,317,307
122.67,318,308
122.79,319,308
122.91,318,308
123.03,315,309
123.14,314,311
123.26,313,311
123.38,314,311
123.49,313,312
123.61,313,311
123.72,312,312
123.84,312,312
123.95,312,312
124.05,312,311
124.18,312,311
124.29,311,311
124.4,311,312
124.52,311,312
124.64,311,312
124.75,311,312
124.87,311,312
124.98,311,312
125.1,311,311
125.22,309,312
125.33,309,312
125.46,306,313
125.57,305,314
125.69,305,314
125.81,305,314
125.92,304,315
126.03,303,315
126.15,303,315
126.26,303,315
126.38,303,315
126.5,303,315
126.61,303,315
126.73,304,314
126.85,304,313
126.98,304,312
127.1,302,311
127.21,302,311
127.32,301,310
127.43,299,310
127.55,296,309
127.66,297,309
127.78,296,308
127.89,295,306
128.02,295,307
128.13,295,307
128.25,295,307
128.36,295,307
128.49,295,307
128.61,294,308
128.72,289,308
128.84,281,307
128.95,265,308
129.07,253,307
129.18,237,308
129.3,220,308
129.42,207,308
129.54,195,308
129.65,182,309
129.78,177,309
129.89,172,310
130.02,170,311
130.13,168,311
130.25,164,311
130.36,163,312
130.48,161,312
130.59,161,312
130.71,160,311
130.83,161,312
130.95,160,311
131.07,160,311
131.19,159,311
131.31,161,311
131.43,162,313
131.55,162,313
131.67,162,313
131.79,160,314
131.9,159,314
132.03,159,313
132.15,159,312
132.26,160,312
132.38,160,312
132.49,161,311
132.61,161,311
132.72,164,311
132.83,164,311
132.96,166,311
133.07,169,310
133.18,175,310
133.3,178,310
133.42,184,309
133.53,193,309
133.65,204,309
133.77,214,308
133.89,224,307
134.01,232,307
134.12,232,307
134.24,231,307
134.36,227,307
134.47,227,307
134.59,227,307
134.7,227,307
134.81,228,307
134.93,228,307
135.05,232,307
135.17,238,307
135.28,245,309
135.4,249,309
135.52,257,311
135.63,259,312
135.75,261,313
135.86,263,312
135.97,262,313
136.08,262,313
136.21,262,313
136.32,263,313
136.44,263,313
136.56,263,313
136.68,263,313
136.8,263,313
136.92,266,314
137.03,269,314
137.14,270,314
137.27,270,314
137.37,270,314
137.49,268,314
137.6,269,313
137.72,269,313
137.84,271,314
137.96,273,314
138.07,273,315
138.19,273,315
138.3,273,315
138.42,269,313
138.53,269,313
138.65,269,313
138.76,268,312
138.88,268,311
138.99,271,311
139.1,273,310
139.22,273,310
139.33,272,309
139.45,272,309
139.56,272,309
139.68,272,309
139.8,271,309
139.92,271,309
140.03,271,308
140.15,271,309
140.27,272,308
140.38,275,306
140.49,276,305
140.61,275,305
140.73,275,305
140.84,276,304
140.95,276,304
141.07,276,304
141.18,275,306
141.3,273,309
141.41,273,309
141.52,273,308
141.64,273,309
141.75,273,308
141.85,272,309
141.97,273,308
142.08,274,309
142.2,276,309
142.3,283,310
142.42,291,308
142.53,301,308
142.66,319,309
142.77,335,311
142.89,353,313
143,366,313
143.11,367,314
143.22,372,315
143.33,381,315
143.45,389,315
143.56,388,315
143.68,388,314
143.8,390,313
143.92,393,312
144.04,393,311
144.15,394,312
144.26,399,312
144.37,412,311
144.49,421,312
144.6,423,311
144.71,423,312
144.82,424,312
144.94,425,313
145.05,425,313
145.17,425,313
145.3,425,313
145.41,425,311
145.52,428,311
145.64,430,311
145.75,431,311
145.87,433,310
145.98,433,310
146.1,432,310
146.21,430,310
146.34,427,312
146.45,428,312
146.57,428,312
146.68,428,312
146.8,428,311
146.92,428,311
147.03,428,311
147.15,427,311
147.26,427,310
147.37,428,309
147.49,429,309
147.6,428,309
147.71,427,312
147.83,428,313
147.94,427,312
148.06,426,309
148.18,424,308
148.29,422,308
148.4,421,308
148.52,420,308
148.63,420,308
148.74,420,308
148.86,420,308
148.98,420,308
149.09,420,308
149.2,420,308
149.32,420,308
149.43,420,309
149.55,422,309
149.66,421,309
149.77,421,309
149.89,421,309
150,421,309
150.12,420,309
150.24,420,309
150.35,420,309
150.46,420,309
150.58,420,309
150.7,420,309
150.82,420,309
150.94,420,309
151.05,420,309
151.17,420,309
151.29,420,309
151.4,420,309
151.52,420,309
151.62,420,309
151.74,420,309
151.85,420,309
151.97,420,309
152.08,420,309
152.19,420,309
152.3,419,309
152.42,419,309
152.55,420,309
152.67,420,309
152.79,420,309
152.9,418,308
153.02,418,309
153.13,418,309
153.24,416,309
153.36,414,309
153.48,414,311
153.6,414,311
153.72,415,311
153.84,417,311
153.97,416,311
154.08,415,309
154.21,414,309
154.33,413,309
154.43,412,308
154.55,411,307
154.67,405,308
154.77,405,308
154.89,402,308
155.01,402,308
155.12,401,308
155.24,400,308
155.34,395,308
155.47,389,308
155.59,385,308
155.71,375,308
155.83,366,307
155.94,352,308
156.06,343,308
156.18,335,309
156.29,331,310
156.41,328,311
156.52,326,311
156.64,323,313
156.75,321,313
156.86,318,313
156.98,318,314
157.1,318,314
157.21,317,314
157.32,318,314
157.44,319,313
157.56,319,313
157.69,316,312
157.8,313,313
157.93,313,311
158.05,313,311
158.17,312,310
158.29,312,310
158.41,312,310
158.53,312,310
158.65,311,310
158.76,311,310
158.88,310,310
159,307,310
159.11,305,310
159.24,303,309
159.36,303,309
159.47,303,309
159.6,304,310
159.71,300,311
159.83,298,312
159.95,296,312
160.07,294,312
160.18,292,313
160.3,291,313
160.42,291,314
160.54,291,314
160.66,291,314
160.76,291,314
160.88,290,314
160.99,290,314
161.11,291,314
161.23,291,314
161.34,291,314
161.47,291,314
161.58,291,314
161.69,291,314
161.81,291,314
161.92,291,314
162.04,291,314
162.15,292,313
162.27,291,312
162.39,288,314
162.51,278,312
162.63,268,310
162.74,253,309
162.86,243,307
162.97,230,307
163.09,224,307
163.21,223,308
163.32,225,307
163.44,226,307
163.55,226,307
163.67,225,307
163.78,226,307
163.89,226,307
164.01,224,309
164.13,223,309
164.24,221,310
164.35,217,310
164.46,209,311
164.58,197,312
164.69,187,312
164.81,178,312
164.94,175,312
165.05,175,312
165.17,176,313
165.29,177,314
165.4,177,314
165.51,178,315
165.63,178,315
165.75,178,314
165.86,178,315
165.97,178,314
166.09,178,315
166.2,178,315
166.31,178,314
166.43,178,314
166.54,178,314
166.65,179,314
166.77,179,314
166.89,178,313
167,179,313
167.12,180,312
167.24,180,312
167.35,179,312
167.47,179,311
167.58,177,310
167.69,177,310
167.81,177,310
167.93,179,311
168.05,180,311
168.17,182,311
168.28,182,311
168.4,182,311
168.52,182,310
168.64,185,310
168.75,190,311
168.87,193,310
168.98,198,311
169.09,200,311
169.2,199,312
169.33,199,311
169.43,199,311
169.55,201,312
169.66,200,312
169.78,199,312
169.89,200,312
170.01,198,312
170.13,197,312
170.25,197,311
170.36,197,312
170.48,197,312
170.59,197,312
170.7,197,312
170.82,197,312
170.93,197,312
171.05,197,312
171.17,197,312
171.28,197,312
171.39,197,313
171.52,197,313
171.63,197,312
171.75,197,312
171.86,198,312
171.98,199,312
172.09,201,311
172.2,201,310
172.31,203,311
172.43,203,311
172.55,203,311
172.67,203,311
172.79,203,311
172.9,203,311
173.02,203,311
173.14,203,311
173.26,203,311
173.37,203,311
173.48,202,311
173.6,203,311
173.72,204,312
173.84,207,312
173.95,211,311
174.08,216,311
174.19,218,311
174.3,217,311
174.43,214,311
174.55,213,313
174.67,213,312
174.79,214,311
174.9,215,311
175.02,218,312
175.13,220,312
175.24,222,311
175.36,225,312
175.48,230,312
175.6,236,311
175.72,242,311
175.83,249,312
175.94,254,312
176.06,258,313
176.17,258,313
176.29,257,313
176.41,256,313
176.52,256,313
176.64,255,314
176.75,254,313
176.88,253,312
176.99,253,312
177.1,255,312
177.22,255,312
177.34,255,312
177.45,255,312
177.58,255,312
177.68,258,311
177.8,262,310
177.92,264,310
178.04,263,309
178.15,264,310
178.27,264,310
178.39,264,310
178.51,265,309
178.61,270,307
178.73,276,307
178.85,278,307
178.97,278,308
179.09,283,308
179.2,288,308
179.31,290,308
179.42,291,307
179.54,300,308
179.65,310,308
179.77,327,309
179.89,340,310
180.02,353,311
180.13,364,312
180.24,369,312
180.37,382,312
180.48,393,313
180.6,403,313
180.71,416,312
180.82,417,312
180.94,419,312
181.05,420,312
181.16,424,312
181.27,426,312
181.39,427,312
181.5,427,312
181.61,427,312
181.73,429,311
181.85,430,310
181.97,432,310
182.09,431,310
182.2,431,310
182.31,427,310
182.43,424,311
182.54,425,311
182.66,428,311
182.78,429,311
182.89,429,310
183.01,429,310
183.13,430,310
183.24,429,311
183.35,428,312
183.47,426,313
183.58,426,314
183.69,425,314
183.8,426,314
183.92,425,315
184.03,421,315
184.15,419,314
184.26,418,313
184.38,417,312
184.49,417,311
184.61,417,311
184.72,417,311
184.84,417,311
184.95,414,312
185.07,409,312
185.19,407,312
185.3,404,312
185.42,397,312
185.53,388,310
185.65,381,309
185.77,367,308
185.89,357,309
186.01,349,309
186.13,348,309
186.25,345,308
186.36,338,308
186.48,332,308
186.61,326,308
186.72,325,308
186.84,327,308
186.95,330,309
187.07,331,309
187.19,332,309
187.3,331,309
187.42,331,309
187.53,330,309
187.65,326,309
187.77,320,309
187.89,318,310
187.99,316,310
188.11,316,310
188.22,316,310
188.34,315,310
188.46,315,310
188.58,314,309
188.69,312,308
188.81,309,308
188.93,309,308
189.04,309,308
189.16,310,308
189.28,310,308
189.39,310,308
189.5,310,308
189.62,311,308
189.74,310,308
189.85,310,308
189.96,309,308
190.07,309,308
190.18,310,308
190.3,310,308
190.42,309,308
190.53,309,307
190.64,308,307
190.77,308,307
190.89,308,307
191,308,307
191.12,308,307
191.24,308,306
191.34,308,306
191.45,307,306
191.57,306,305
191.72,306,306
191.84,306,306
192.01,308,307
192.13,307,306
192.25,308,307
192.36,309,306
192.49,309,307
192.6,309,307
192.72,308,307
192.84,307,306
192.96,307,306
193.07,307,306
193.18,308,307
193.29,303,308
193.4,300,310
193.52,298,310
193.64,291,309
193.76,277,310
193.89,264,310
194,244,309
194.11,230,308
194.23,212,309
194.34,200,308
194.46,183,309
194.58,174,310
194.69,168,310
194.81,164,309
194.93,161,310
195.05,161,311
195.17,158,310
195.29,159,311
195.41,159,311
195.52,158,310
195.63,161,309
195.75,164,308
195.87,167,308
195.98,170,308
196.1,172,309
196.22,175,309
196.34,178,310
196.46,180,311
196.58,181,311
196.69,181,311
196.8,183,312
196.92,181,312
197.04,179,312
197.17,178,313
197.28,178,314
197.4,177,314
197.52,177,314
197.63,176,315
197.75,176,315
197.87,177,314
197.99,178,313
198.12,180,312
198.24,182,312
198.36,183,312
198.48,188,312
198.59,195,311
198.71,199,311
198.82,201,311
198.92,206,311
199.04,209,311
199.16,212,310
199.28,218,309
199.4,228,309
199.52,237,308
199.63,246,309
199.76,251,309
199.88,250,309
199.99,248,309
200.1,248,308
200.22,247,308
200.33,247,308
200.44,247,309
200.55,247,309
200.67,247,309
200.79,247,309
200.91,247,309
201.03,247,309
201.15,247,309
201.27,247,309
201.38,247,309
201.49,247,309
201.61,248,309
201.72,248,309
201.83,249,308
201.96,249,309
202.07,249,308
202.19,249,309
202.29,249,309
202.41,249,309
202.53,249,309
202.64,249,308
202.75,249,309
202.87,248,308
202.98,248,308
203.1,249,309
203.21,248,309
203.33,247,309
203.44,247,310
203.55,244,311
203.67,239,312
203.78,233,312
203.9,226,312
