Time,X,Y
34.02,299,314
34.13,299,313
34.24,298,313
34.36,298,314
34.47,298,314
34.75,297,314
34.87,297,313
34.98,297,313
35.11,296,313
35.23,296,314
35.34,296,315
35.46,296,315
35.58,296,314
35.8,295,314
35.92,296,314
36.03,295,314
36.14,295,314
36.26,295,315
36.37,295,315
36.48,295,315
36.61,295,315
36.73,295,314
36.85,295,314
36.97,295,314
37.08,295,314
37.2,295,316
37.32,296,317
37.44,295,313
37.56,294,311
37.67,294,310
37.8,291,315
37.91,290,318
38.03,290,318
38.14,288,321
38.37,288,320
38.49,288,320
38.6,288,318
38.72,290,314
38.83,292,312
38.94,291,312
39.05,290,311
39.17,287,311
39.29,285,309
39.4,281,308
39.52,281,308
39.64,281,307
39.76,282,307
39.88,282,306
40.03,283,306
40.14,283,306
40.25,282,305
40.37,282,306
40.52,283,306
40.66,283,304
40.8,282,302
40.92,282,302
41.15,281,299
41.3,280,296
41.47,281,297
41.64,282,298
41.83,281,298
42.12,282,298
42.75,282,299
42.92,283,299
43.04,284,300
43.15,287,302
43.27,287,304
43.45,286,303
43.56,286,303
43.68,287,303
43.79,286,304
43.91,286,304
44.03,287,304
44.14,285,305
44.26,282,305
44.37,281,304
44.47,280,305
44.59,280,305
44.85,281,306
44.98,281,305
45.25,282,306
45.36,281,306
45.63,268,309
47.1,195,308
47.23,185,307
47.35,176,308
47.47,169,307
47.59,166,307
47.7,163,306
47.82,162,306
47.93,163,307
48.06,163,307
48.17,164,307
48.29,165,307
48.4,165,307
48.52,163,306
48.64,163,307
48.75,160,307
48.87,158,307
48.98,155,308
49.1,153,306
49.23,153,306
49.35,153,306
49.47,156,306
49.58,157,306
49.7,156,308
49.82,157,309
49.94,158,308
50.05,158,307
50.17,168,307
50.29,183,308
50.4,195,308
50.51,205,309
50.63,207,309
50.74,205,309
50.86,203,309
50.97,203,310
51.09,202,310
51.21,201,310
51.32,200,310
51.43,199,310
51.55,197,310
51.67,197,311
51.8,195,312
51.92,195,312
52.03,195,313
52.14,196,312
52.25,196,312
52.37,196,311
52.48,199,309
52.6,202,310
52.71,205,310
52.84,217,309
52.95,231,309
53.06,251,309
53.18,262,309
53.29,267,310
53.41,263,310
53.52,262,311
53.63,264,312
53.75,264,312
53.86,265,312
53.98,268,312
54.1,272,314
54.21,270,313
54.32,267,311
54.44,268,310
54.56,272,308
54.68,273,307
54.79,275,306
54.9,275,305
55.02,278,303
55.14,279,300
55.25,279,298
55.37,279,299
55.49,280,297
55.6,283,296
55.72,284,295
55.83,285,295
55.95,284,295
56.08,280,298
56.2,282,298
56.31,283,298
56.42,283,298
56.53,283,297
56.64,284,297
56.75,284,298
56.87,283,298
56.99,282,300
57.1,285,302
57.22,289,304
57.33,289,304
57.45,292,305
57.57,292,306
57.69,291,307
57.8,291,307
57.92,291,307
58.04,289,308
58.16,290,309
58.27,291,311
58.39,291,312
58.51,291,313
58.61,291,314
58.73,291,315
58.84,290,312
58.96,288,311
59.07,288,312
59.19,288,312
59.3,287,311
59.41,285,310
59.53,285,310
59.64,285,310
59.75,285,310
59.88,286,311
59.99,286,310
60.11,284,309
60.23,285,309
60.35,284,309
60.47,285,310
60.6,284,310
60.71,282,310
60.83,281,311
60.95,281,311
61.08,282,310
61.19,283,307
61.31,286,309
61.42,289,310
61.53,289,310
61.65,288,310
61.77,288,310
61.88,287,311
61.99,287,309
62.1,287,308
62.22,290,307
62.34,292,307
62.45,292,307
62.57,291,306
62.69,289,305
62.81,289,305
62.93,289,305
63.05,289,305
63.16,291,305
63.28,291,305
63.38,291,305
63.51,291,304
63.62,291,304
63.74,291,305
63.86,291,307
63.98,291,307
64.11,291,308
64.22,291,309
64.34,292,309
64.46,292,308
64.58,293,308
64.7,299,308
64.82,307,308
64.94,311,308
65.06,312,308
65.16,308,309
65.27,306,310
65.38,305,310
65.51,305,311
65.63,304,310
65.75,303,311
65.86,302,310
65.98,303,310
66.1,303,310
66.23,303,309
66.34,304,310
66.46,303,310
66.58,302,310
66.7,301,311
66.82,300,312
66.94,300,313
67.06,301,312
67.18,300,313
67.31,299,315
67.42,298,315
67.55,297,315
67.66,298,313
67.78,296,315
67.9,293,321
68.07,290,327
68.19,289,328
68.3,291,323
68.42,291,320
68.54,290,322
68.65,288,323
68.78,288,323
68.89,287,324
69.01,287,324
69.13,287,323
69.23,287,323
69.34,287,323
69.45,287,322
69.56,287,323
69.68,288,322
69.79,287,323
69.91,287,325
70.04,286,326
70.16,286,329
70.28,285,329
70.4,286,327
70.52,290,320
70.65,292,319
70.77,293,321
70.88,293,325
71,293,328
71.12,293,329
71.23,293,334
71.35,293,336
71.49,292,327
71.61,292,323
71.72,292,322
71.83,291,321
71.95,291,320
72.06,291,319
72.18,290,319
72.3,290,319
72.42,290,320
72.53,290,319
72.64,291,319
72.76,290,319
72.88,290,319
72.99,290,319
73.11,290,319
73.22,290,319
73.33,289,319
73.46,289,317
73.58,287,317
73.69,285,316
73.8,285,316
73.92,285,316
74.04,285,316
74.15,285,315
74.27,284,315
74.39,284,316
74.5,285,318
74.61,286,322
74.72,286,326
74.84,287,329
74.95,287,335
75.07,286,339
75.18,286,341
75.3,287,344
75.41,287,346
75.53,286,339
75.7,286,333
75.83,285,333
75.95,283,334
76.07,282,336
76.18,282,336
76.3,282,336
76.42,283,337
76.54,284,341
76.66,286,345
76.78,286,349
76.9,285,353
77.02,286,356
77.13,286,360
77.24,285,359
77.35,286,355
77.47,286,353
77.58,287,353
77.69,288,354
77.81,288,354
77.94,288,354
78.06,288,354
78.18,288,353
78.3,286,351
78.41,285,353
78.53,285,358
78.65,284,361
78.76,285,365
78.88,283,370
79.01,282,373
79.12,282,374
79.24,282,373
79.35,282,373
79.47,282,373
79.58,282,373
79.71,284,375
79.83,284,380
79.94,284,384
80.05,285,387
80.17,285,388
80.28,285,390
80.4,285,388
80.52,286,389
80.63,286,392
80.74,286,392
80.85,284,384
80.97,284,383
81.09,285,384
81.21,286,384
81.34,288,385
81.45,288,385
81.57,288,385
81.68,287,384
81.8,286,383
81.92,284,381
82.04,284,382
82.21,283,390
82.33,282,391
82.45,282,391
82.57,282,391
82.68,282,390
82.8,282,391
82.92,282,390
83.03,282,392
83.15,282,394
83.26,283,398
83.38,282,398
83.5,282,394
83.62,282,385
83.83,284,378
83.94,284,378
84.06,284,379
84.17,284,378
84.29,285,380
84.42,286,384
84.52,288,390
84.65,289,394
84.76,288,399
84.88,289,401
84.99,289,403
85.11,289,405
85.23,288,402
85.34,287,399
85.46,286,397
85.57,286,396
85.69,286,395
85.8,287,396
85.92,287,396
86.03,288,395
86.14,288,395
86.26,288,395
86.38,288,394
86.49,287,394
86.61,287,394
86.72,287,394
86.84,286,394
86.96,284,392
87.07,284,391
87.19,284,390
87.3,284,389
87.42,284,388
87.54,284,388
87.66,280,387
87.78,279,384
87.9,279,384
88.01,280,383
88.12,281,378
88.24,283,375
88.35,285,366
88.47,286,359
88.58,286,348
88.7,286,339
88.82,286,327
88.93,285,320
89.04,286,317
89.14,289,314
89.27,291,313
89.38,293,312
89.49,294,311
89.61,294,311
89.73,292,313
89.86,289,310
89.97,286,309
90.09,282,309
90.2,279,308
90.32,268,308
90.44,258,308
90.56,250,308
90.67,251,308
90.8,254,309
90.92,257,310
91.04,257,309
91.15,258,310
91.27,258,310
91.39,261,310
91.51,263,310
91.63,265,310
91.75,266,310
91.86,266,310
91.98,265,309
92.1,265,309
92.22,264,309
92.32,264,309
92.44,264,309
92.56,264,309
92.68,264,309
92.78,263,308
92.9,262,309
93.01,261,309
93.13,262,310
93.24,262,310
93.36,262,310
93.48,262,310
93.59,261,310
93.71,261,310
93.82,260,310
93.93,260,310
94.04,259,310
94.17,258,310
94.28,258,310
94.39,259,309
94.51,262,310
94.62,264,310
94.74,265,310
94.85,266,310
94.96,268,310
95.08,270,311
95.2,273,313
95.31,274,314
95.42,274,313
95.53,273,313
95.65,274,313
95.77,271,311
95.88,266,308
96,266,309
96.12,265,309
96.23,265,309
96.36,267,309
96.48,267,309
96.6,266,308
96.72,265,310
96.83,262,310
96.94,259,311
97.06,255,311
97.17,250,312
97.29,238,310
97.41,222,310
97.52,211,310
97.64,204,309
97.76,199,308
97.89,196,308
98.01,196,308
98.12,197,308
98.25,198,308
98.37,198,308
98.49,199,307
98.6,199,306
98.72,200,306
98.84,199,306
98.96,197,307
99.08,196,308
99.2,194,307
99.31,191,307
99.42,188,307
99.55,175,306
99.67,167,306
99.78,160,306
99.9,160,306
100.02,158,306
100.13,158,306
100.26,157,306
100.37,157,305
100.48,158,305
100.6,157,305
100.71,156,305
100.83,157,306
100.94,157,305
101.06,156,305
101.17,156,306
101.29,158,308
101.41,158,309
101.53,159,308
101.64,163,307
101.76,169,306
101.88,183,306
102,193,307
102.11,203,308
102.23,206,309
102.35,205,309
102.47,204,309
102.59,202,309
102.7,201,308
102.82,202,308
102.94,202,308
103.04,202,308
103.16,202,309
103.27,203,309
103.38,205,309
103.5,208,309
103.61,212,310
103.73,216,309
103.86,218,309
103.98,219,310
104.09,221,309
104.21,222,309
104.32,226,310
104.44,232,311
104.56,242,312
104.67,249,311
104.78,252,312
104.9,258,312
105.01,266,311
105.13,267,311
105.24,269,311
105.36,268,310
105.47,271,308
105.58,276,304
105.69,278,303
105.82,281,301
105.92,283,299
106.04,284,298
106.16,285,298
106.28,284,297
106.39,284,297
106.51,284,297
106.61,283,298
106.73,282,300
106.85,281,300
106.96,282,299
107.08,282,295
107.2,283,292
107.32,285,287
107.43,286,284
107.55,286,280
107.66,286,277
107.78,287,276
107.89,286,281
107.99,287,282
108.11,287,281
108.22,289,278
108.33,290,278
108.45,290,276
108.57,290,275
108.68,291,272
108.81,292,269
108.93,291,271
109.03,289,277
109.14,287,282
109.26,286,281
109.39,284,279
109.51,283,279
109.62,283,280
109.72,283,280
109.84,283,281
109.95,283,281
110.06,283,281
110.18,283,281
110.3,283,278
110.42,282,274
110.53,282,272
110.64,282,269
110.76,282,269
110.87,282,268
110.99,284,269
111.11,285,267
111.22,287,264
111.33,286,261
111.45,288,256
111.56,289,252
111.68,291,249
111.79,290,248
111.92,290,254
112.03,290,256
112.15,290,256
112.26,291,256
112.37,291,255
112.49,292,253
112.61,292,253
112.72,292,253
112.83,290,255
112.95,289,251
113.07,289,246
113.17,287,239
113.29,286,235
113.4,286,231
113.51,287,230
113.62,287,235
113.75,288,243
113.87,287,242
113.98,287,241
114.1,286,241
114.22,286,242
114.33,286,244
114.45,286,244
114.57,286,244
114.69,288,245
114.81,288,246
114.93,288,248
115.05,288,250
115.16,288,250
115.28,292,251
115.4,293,249
115.51,293,245
115.62,293,241
115.74,291,234
115.86,291,228
115.98,291,220
116.1,291,216
116.21,291,213
116.34,291,216
116.46,291,216
116.58,291,215
116.69,291,215
116.81,292,217
116.93,292,216
117.05,293,216
117.16,293,216
117.27,293,217
117.38,291,216
117.5,290,211
117.61,289,208
117.74,288,206
117.86,288,205
117.98,290,207
118.1,291,213
118.21,292,221
118.33,293,224
118.45,293,225
118.57,293,224
118.68,293,223
118.8,293,223
118.92,293,222
119.03,293,222
119.16,293,223
119.28,292,224
119.39,292,226
119.51,291,228
119.63,290,229
119.74,289,230
119.85,289,230
119.97,289,229
120.09,290,229
120.21,290,229
120.33,290,229
120.45,289,229
120.57,288,230
120.68,286,231
120.8,284,233
120.91,284,235
121.03,286,237
121.15,288,243
121.26,288,246
121.37,288,252
121.49,289,260
121.6,289,272
121.71,288,281
121.83,287,286
121.94,283,294
122.06,279,301
122.18,275,304
122.3,264,307
122.41,257,308
122.52,253,310
122.65,250,311
122.76,251,311
122.88,251,312
123,252,311
123.12,254,311
123.24,254,310
123.35,253,310
123.48,250,309
123.59,251,309
123.71,252,308
123.83,253,308
123.94,253,308
124.05,252,308
124.18,252,308
124.3,252,308
124.42,253,308
124.54,255,308
124.66,252,309
124.77,252,309
124.88,254,308
125,257,308
125.11,261,307
125.22,263,307
125.33,263,307
125.45,267,306
125.56,271,304
125.68,275,303
125.8,275,303
125.92,275,303
126.03,275,303
126.15,275,303
126.26,275,303
126.38,275,303
126.5,275,304
126.61,277,304
126.73,278,304
126.84,278,304
126.95,277,305
127.06,277,306
127.19,277,306
127.3,277,306
127.42,277,306
127.54,277,306
127.66,277,306
127.77,277,306
127.88,279,306
128,283,308
128.11,286,309
128.23,289,310
128.35,289,308
128.46,293,309
128.58,297,309
128.7,296,309
128.82,297,309
128.93,301,310
129.06,309,311
129.17,323,312
129.29,333,313
129.41,348,313
129.53,360,314
129.65,374,313
129.76,385,313
129.87,396,313
129.99,406,314
130.12,415,315
130.23,418,316
130.34,417,316
130.45,419,316
130.56,420,316
130.69,419,316
130.79,419,316
130.91,419,317
131.03,422,317
131.14,423,318
131.26,422,319
131.38,423,319
131.5,423,319
131.62,423,319
131.74,422,319
131.86,422,318
131.97,423,318
132.08,423,318
132.19,422,318
132.3,422,318
132.42,422,318
132.54,424,317
132.66,423,317
132.77,424,317
132.89,423,316
133.01,423,317
133.12,423,317
133.23,423,317
133.35,423,317
133.46,425,316
133.57,426,316
133.68,426,315
133.79,427,314
133.91,427,314
134.03,428,314
134.13,429,313
134.25,431,312
134.37,433,312
134.48,433,312
134.59,432,313
134.71,432,312
134.83,432,315
134.94,430,314
135.06,430,313
135.17,429,314
135.29,428,314
135.41,428,313
135.52,428,313
135.77,433,315
135.88,430,314
136,429,314
136.12,429,314
136.24,428,315
136.35,428,314
136.47,429,315
136.58,429,315
136.69,430,315
136.8,430,315
136.91,430,315
137.03,430,315
137.15,430,315
137.26,429,314
137.38,429,314
137.49,428,314
137.61,424,312
137.73,416,310
137.84,414,311
137.95,410,312
138.07,409,311
138.18,410,311
138.3,410,311
138.42,404,310
138.53,392,310
138.66,381,309
138.76,371,309
138.88,363,308
138.99,362,311
139.11,361,311
139.22,360,310
139.33,355,309
139.45,352,309
139.57,341,308
139.69,334,308
139.81,327,307
139.92,324,307
140.04,320,306
140.15,320,306
140.27,319,306
140.38,319,306
140.5,319,306
140.61,316,306
140.73,316,306
140.85,310,304
140.96,313,306
141.07,313,306
141.18,310,304
141.29,309,305
141.41,309,305
141.59,311,305
141.7,311,305
141.83,309,305
141.95,308,304
142.06,302,304
142.17,294,304
142.32,292,303
142.43,291,303
142.58,291,302
142.7,290,301
142.82,288,302
142.94,289,300
143.05,288,301
143.16,288,302
143.28,289,301
143.4,289,300
143.52,288,300
143.63,287,299
143.74,286,299
143.86,286,298
143.98,285,296
144.1,285,296
144.21,284,296
144.33,284,295
144.45,284,295
144.57,284,295
144.69,285,296
144.8,286,297
144.92,287,297
145.05,286,296
145.17,285,295
145.28,284,295
145.4,285,295
145.51,287,296
145.63,288,298
145.76,288,299
145.87,287,300
146,286,301
146.13,279,304
146.24,273,304
146.35,262,306
146.47,250,307
146.59,241,308
146.71,225,308
146.82,213,309
146.95,197,309
147.07,181,307
147.19,171,307
147.3,163,307
147.41,159,307
147.53,158,307
147.65,157,307
147.78,157,307
147.89,157,306
148,157,307
148.12,157,306
148.24,157,306
148.36,157,306
148.48,156,306
148.59,156,305
148.71,156,306
148.83,156,306
148.95,157,304
149.06,157,305
149.18,157,304
149.3,157,305
149.41,156,305
149.52,157,305
149.64,157,304
149.77,157,304
149.97,156,304
150.08,151,306
150.19,151,306
150.31,152,307
150.43,153,307
150.54,153,307
150.66,153,308
150.77,156,309
150.89,157,309
151,156,310
151.11,155,310
151.23,154,310
151.36,154,310
151.47,154,310
151.58,154,310
151.7,153,310
151.82,153,309
151.93,153,309
152.04,151,306
152.16,152,306
152.27,150,308
152.38,151,309
152.5,151,308
152.61,151,308
152.73,150,307
152.84,148,307
152.97,149,307
153.09,151,308
153.21,153,309
153.33,157,308
153.45,157,308
153.57,161,308
153.69,166,309
153.8,172,310
153.91,179,309
154.03,183,309
154.14,185,309
154.26,184,308
154.38,184,307
154.49,183,306
154.61,186,306
154.72,190,307
154.83,194,308
154.96,194,308
155.07,192,309
155.19,192,309
155.3,191,309
155.42,191,309
155.53,191,310
155.64,191,310
155.76,189,309
155.88,186,308
156,183,307
156.11,178,307
156.23,170,306
156.35,165,306
156.48,161,307
156.6,160,307
156.73,158,307
156.84,158,308
156.95,158,308
157.07,156,306
157.18,156,306
157.3,156,306
157.41,155,306
157.53,155,305
157.65,154,305
157.76,154,305
157.88,154,304
157.99,155,304
158.11,156,305
158.22,156,305
158.34,156,306
158.45,157,307
158.57,157,308
158.68,157,307
158.79,158,306
158.91,160,305
159.02,169,305
159.13,174,305
159.24,178,307
159.36,181,307
159.48,179,307
159.59,179,307
159.72,182,306
159.84,184,307
159.96,182,307
160.08,180,308
160.19,179,309
160.3,177,308
160.42,176,308
160.53,176,308
160.65,176,308
160.76,176,308
160.88,177,308
161,176,308
161.11,174,308
161.23,173,308
161.35,174,308
161.46,177,308
161.57,179,307
161.69,178,307
161.81,178,307
161.93,179,307
162.04,181,307
162.17,182,307
162.29,183,306
162.41,183,305
162.52,183,305
162.64,183,305
162.76,186,306
162.88,189,305
163,197,306
163.12,203,306
163.24,205,306
163.36,212,308
163.47,223,307
163.59,231,307
163.7,235,307
163.81,240,307
163.93,244,307
164.04,245,308
164.15,245,308
164.27,243,309
164.38,243,308
164.5,243,309
164.61,243,308
164.73,246,307
164.85,250,307
164.97,253,306
165.08,257,306
165.19,260,306
165.31,263,305
165.43,265,305
165.54,265,305
165.66,265,305
165.77,265,305
165.89,265,305
166,265,305
166.12,265,305
166.23,263,306
166.36,267,306
166.47,271,307
166.59,273,307
166.71,276,309
166.83,277,309
166.94,278,309
167.06,279,309
167.18,280,308
167.29,280,308
167.41,280,309
167.52,279,309
167.64,280,310
167.76,281,312
167.89,281,312
168,282,313
168.12,282,313
168.24,282,313
168.36,283,314
168.48,285,315
168.59,285,315
168.71,285,316
168.83,285,316
168.95,285,316
169.06,286,318
169.18,286,317
169.3,285,317
169.41,287,318
169.53,287,319
169.65,287,319
169.77,288,320
169.89,287,320
170,288,320
170.12,288,320
170.24,288,320
170.34,288,320
170.45,287,319
170.56,285,318
170.68,284,317
170.79,284,316
170.91,284,316
171.03,285,316
171.14,284,316
171.25,283,316
171.37,284,317
171.49,285,318
171.6,286,319
171.72,287,320
171.84,288,323
171.96,288,325
172.07,288,325
172.19,287,324
172.31,286,323
172.42,284,319
172.54,282,317
172.65,282,318
172.76,282,318
172.87,281,318
172.99,281,317
173.11,281,317
173.23,280,318
173.35,280,318
173.47,279,319
173.58,279,317
173.7,280,315
173.82,279,312
173.94,282,312
174.06,289,311
174.18,292,311
174.28,299,311
174.4,309,311
174.51,319,313
174.62,330,313
174.74,344,313
174.86,354,313
174.99,365,312
175.1,383,312
175.22,396,312
175.35,405,314
175.47,411,314
175.58,407,313
175.69,406,312
175.8,406,312
175.92,406,312
176.02,413,314
176.13,421,315
176.24,423,314
176.36,422,314
176.48,422,314
176.59,422,314
176.7,423,314
176.82,425,314
176.94,426,314
177.05,426,314
177.16,425,314
177.28,426,314
177.4,426,314
177.52,428,315
177.65,429,317
177.76,429,317
177.88,428,316
178,429,316
178.12,422,315
178.23,426,314
178.35,425,314
178.46,423,315
178.57,420,312
178.69,420,315
178.8,419,315
178.92,419,315
179.03,419,315
179.15,418,315
179.27,416,316
179.38,415,316
179.49,412,316
179.62,407,315
179.74,402,316
179.86,393,315
179.97,391,314
180.08,391,315
180.2,392,316
180.32,396,318
180.44,397,319
180.55,398,319
180.67,399,320
180.79,400,320
180.9,400,320
181.01,400,320
181.13,400,319
181.25,397,317
181.36,394,315
181.48,394,314
181.6,394,314
181.71,394,313
181.83,394,313
181.95,393,314
182.06,393,314
182.18,392,314
182.3,393,313
182.4,394,313
182.52,396,313
182.65,397,313
182.76,400,315
182.87,405,317
182.98,410,316
183.09,418,317
183.21,421,318
183.32,420,319
183.44,420,320
183.56,419,319
183.67,418,319
183.79,419,318
183.91,420,318
184.01,420,318
184.12,421,318
184.24,421,318
184.36,422,318
184.48,422,318
184.59,422,318
184.7,424,317
184.81,424,318
184.93,424,318
185.05,424,318
185.17,425,317
185.28,425,317
185.39,424,316
185.52,421,314
185.63,421,314
185.74,422,313
185.86,421,314
185.97,421,314
186.09,423,315
186.21,423,314
186.33,424,314
186.44,425,314
186.56,425,313
186.68,427,312
186.79,428,312
186.9,428,312
187.01,428,313
187.13,425,315
187.24,422,315
187.35,418,315
187.47,417,313
187.59,412,311
187.71,403,309
187.83,396,309
187.95,387,310
188.06,383,310
188.18,379,309
188.29,372,308
188.42,371,309
188.54,367,309
188.65,361,309
188.76,356,309
188.88,351,309
189,346,309
189.12,342,308
189.24,338,308
189.36,337,308
189.46,335,307
189.58,334,307
189.7,330,307
189.82,329,307
189.93,325,307
190.06,321,307
190.17,320,307
190.29,319,307
190.4,319,307
190.52,319,307
190.64,319,307
190.76,319,307
190.87,319,307
190.98,322,308
191.11,323,308
191.22,322,307
191.34,321,306
191.46,322,306
191.57,321,306
191.69,320,306
191.8,321,306
191.92,322,306
192.03,325,307
192.14,326,307
192.26,326,307
192.38,326,307
192.5,326,307
192.61,326,307
192.73,325,307
192.84,325,307
192.96,324,307
193.07,324,307
193.2,323,307
193.32,321,307
193.43,320,307
193.54,317,307
193.65,315,307
193.77,314,306
193.88,310,305
194,303,304
194.11,296,301
194.22,295,298
194.37,293,297
194.48,290,295
194.6,289,294
194.72,288,295
194.94,288,294
195.05,288,294
195.16,287,294
195.28,287,294
195.39,287,294
195.5,287,294
195.62,287,293
195.74,288,294
195.86,288,295
195.97,288,295
196.09,288,295
196.21,288,294
196.32,289,294
196.43,287,293
196.55,287,293
196.66,288,294
196.77,289,293
196.88,288,294
196.99,287,294
197.11,286,294
197.22,287,294
197.34,287,294
197.46,289,294
197.58,293,298
197.69,295,302
197.81,295,298
197.93,294,295
198.04,294,293
198.16,294,293
198.27,294,293
198.39,294,293
198.5,294,293
198.61,294,293
198.74,294,293
198.86,295,292
198.98,295,291
199.09,295,290
199.2,295,290
199.31,295,289
199.43,295,289
199.53,295,290
199.65,295,289
199.76,296,291
199.87,296,295
199.98,296,301
200.1,296,304
200.21,293,304
200.33,287,304
200.44,283,304
200.56,277,304
200.68,267,306
200.79,256,307
200.91,249,308
201.03,244,308
201.16,241,309
201.27,236,309
201.38,229,309
201.5,227,309
201.61,228,308
201.72,230,309
201.84,233,310
201.97,233,310
202.08,233,309
202.2,233,309
202.31,233,309
202.42,233,309
202.55,234,309
202.67,235,309
202.79,235,308
202.9,234,308
203.02,233,308
203.13,233,308
203.24,231,308
203.36,226,308
203.47,220,308
203.58,213,309
203.7,201,309
203.81,187,308
203.93,177,308
204.05,171,307
204.17,167,306
204.29,163,306
204.4,163,306
204.52,162,306
204.63,162,306
204.75,162,307
204.86,162,307
204.98,161,307
205.1,162,306
205.21,162,306
205.33,162,306
205.45,163,306
205.57,162,306
205.68,162,306
205.8,162,306
205.92,161,306
206.03,161,306
206.15,160,307
206.26,157,309
206.38,155,309
206.5,156,308
206.61,156,309
206.72,156,308
206.85,156,308
206.97,156,308
207.08,156,308
207.2,156,308
207.31,156,308
207.43,155,308
207.54,155,308
207.66,154,308
207.78,153,308
207.9,154,308
208.02,154,308
208.13,154,308
208.24,154,308
208.36,154,308
208.48,154,308
208.6,154,308
208.72,154,308
208.84,155,308
208.96,155,308
209.07,155,308
209.19,157,307
209.31,157,307
209.42,158,307
209.54,159,306
209.65,158,307
209.77,159,307
209.88,161,307
209.99,160,307
210.12,161,307
210.23,161,307
210.35,162,307
210.47,162,308
210.58,162,307
210.69,162,307
210.8,162,307
210.92,162,307
211.05,161,307
211.17,162,307
211.3,161,307
211.41,162,307
211.52,161,307
211.63,161,307
211.74,163,307
211.86,164,307
211.96,164,307
212.08,164,307
212.19,163,307
212.3,163,307
212.42,164,307
212.53,163,307
212.65,163,307
212.76,160,307
212.88,161,307
212.99,162,308
213.12,161,308
213.23,159,308
213.34,159,308
213.46,160,308
213.57,160,308
213.68,161,307
213.81,160,308
213.93,160,308
214.06,160,308
214.17,160,308
214.29,160,308
214.41,160,308
214.53,162,307
214.64,160,308
214.76,160,308
214.87,161,308
214.98,161,309
215.1,162,309
215.22,161,308
215.34,159,308
215.46,160,308
215.58,159,308
215.7,160,307
215.82,160,307
215.94,160,307
216.06,161,307
216.17,161,307
216.28,160,307
216.39,161,307
216.51,160,307
216.61,161,307
216.73,161,307
216.84,164,307
216.95,171,308
217.07,175,308
217.18,180,308
217.3,184,308
217.42,186,308
217.53,186,308
217.65,186,309
217.77,186,308
217.88,186,308
218,186,309
