Time,X,Y
27.03,429,309
27.14,429,309
27.25,429,309
27.36,429,309
27.48,429,309
27.6,430,309
27.72,430,310
27.84,432,311
27.95,434,310
28.07,437,310
28.19,437,311
28.31,435,310
28.43,432,308
28.54,433,309
28.66,434,310
28.77,434,311
28.88,434,311
29,434,310
29.11,434,311
29.22,434,311
29.34,434,311
29.46,434,311
29.58,434,311
29.69,434,311
29.81,434,311
29.92,434,311
30.03,434,311
30.14,435,311
30.26,435,310
30.37,435,311
30.48,434,311
30.6,434,312
30.71,433,312
30.82,432,312
30.93,431,312
31.06,430,311
31.17,429,311
31.29,426,310
31.4,420,311
31.52,417,311
31.63,417,311
31.75,417,311
31.86,414,310
31.97,414,311
32.08,414,312
32.2,414,311
32.32,414,311
32.44,413,310
32.56,409,311
32.67,405,309
32.8,401,310
32.91,399,311
33.03,398,311
33.15,401,311
33.27,403,310
33.39,404,310
33.5,404,311
33.62,403,310
33.73,403,310
33.85,403,310
33.97,403,310
34.08,404,310
34.2,407,310
34.32,407,310
34.45,408,311
34.57,409,310
34.69,416,308
34.8,420,308
34.91,426,309
35.02,429,310
35.13,430,310
35.25,430,310
35.37,431,310
35.48,430,311
35.6,431,310
35.72,431,310
35.83,429,312
35.95,427,311
36.07,424,309
36.18,417,308
36.3,413,308
36.42,411,308
36.55,407,310
36.67,400,310
36.79,392,311
36.91,387,310
37.03,380,309
37.15,372,308
37.27,365,309
37.39,355,308
37.51,346,309
37.63,339,308
37.74,334,308
37.86,332,308
37.96,330,308
38.08,329,308
38.19,328,309
38.31,328,309
38.43,331,310
38.55,332,310
38.67,331,309
38.79,331,309
38.9,331,309
39,331,309
39.11,332,310
39.23,332,310
39.35,331,310
39.46,327,310
39.58,325,310
39.69,320,309
39.82,317,308
39.95,316,309
40.06,316,309
40.18,316,309
40.3,315,309
40.42,315,309
40.53,314,309
40.65,314,308
40.77,314,308
40.88,313,308
41,313,308
41.12,313,308
41.24,312,307
41.36,307,307
41.47,305,307
41.58,304,308
41.7,300,309
41.81,298,310
41.92,294,311
42.04,290,312
42.15,282,314
42.26,265,313
42.38,246,312
42.49,230,311
42.61,214,311
42.73,192,312
42.85,177,313
42.98,169,315
43.09,164,314
43.22,162,314
43.33,161,312
43.45,159,311
43.57,158,311
43.68,158,311
43.8,159,312
43.92,159,313
44.04,157,311
44.16,155,310
44.27,155,310
44.39,158,311
44.5,158,311
44.61,158,311
44.73,159,312
44.85,159,313
44.97,158,312
45.09,159,310
45.2,161,310
45.31,162,310
45.43,164,311
45.55,162,310
45.65,162,311
45.76,162,311
45.88,162,311
46,163,311
46.11,163,311
46.22,165,311
46.34,166,312
46.45,168,311
46.56,168,311
46.67,168,312
46.79,168,312
46.9,168,312
47.03,169,312
47.15,171,312
47.27,175,312
47.39,177,314
47.51,179,314
47.62,182,313
47.74,184,313
47.86,188,313
47.97,192,312
48.08,198,313
48.2,201,313
48.31,204,312
48.43,207,312
48.54,209,313
48.66,212,311
48.79,216,311
48.91,218,312
49.03,221,310
49.15,231,310
49.27,236,310
49.39,241,310
49.51,247,311
49.62,251,310
49.74,255,311
49.86,256,311
49.97,257,310
50.1,263,309
50.21,268,310
50.31,268,309
50.43,267,309
50.54,268,310
50.66,270,310
50.77,272,311
50.88,273,311
50.99,274,311
51.1,275,312
51.22,279,313
51.34,280,314
51.46,283,316
51.57,283,317
51.69,283,318
51.81,282,318
51.92,282,318
52.04,282,319
52.15,282,319
52.27,282,319
52.39,282,318
52.51,282,318
52.63,282,318
52.75,282,319
52.86,282,318
52.98,284,320
53.1,285,322
53.22,288,324
53.34,288,324
53.46,288,323
53.57,288,323
53.68,288,323
53.81,288,323
53.93,288,322
54.04,289,320
54.15,289,320
54.27,289,320
54.39,289,320
54.5,288,321
54.61,288,321
54.72,289,320
54.84,289,320
54.96,289,320
55.08,288,319
55.2,284,317
55.31,283,315
55.42,284,318
55.54,285,321
55.65,286,325
55.77,287,327
55.89,289,329
56.01,289,329
56.13,289,329
56.24,289,329
56.36,289,329
56.47,289,329
56.58,289,329
56.7,289,330
56.81,289,329
56.93,287,325
57.04,286,321
57.17,285,320
57.29,284,318
57.4,284,317
57.52,284,317
57.63,284,316
57.74,283,312
57.85,283,310
57.97,283,310
58.08,281,310
58.19,278,313
58.31,270,314
58.42,254,316
58.54,240,314
58.66,228,312
58.78,216,311
58.88,198,310
59.01,186,310
59.13,173,309
59.23,164,309
59.34,162,310
59.45,164,311
59.57,165,311
59.68,168,310
59.8,168,310
59.91,167,310
60.03,168,309
60.15,168,309
60.28,168,309
60.39,168,310
60.5,168,309
60.62,168,310
60.74,167,310
60.86,167,309
60.97,167,310
61.09,167,310
61.2,167,310
61.32,168,310
61.44,167,310
61.55,167,310
61.68,168,310
61.79,167,310
61.91,167,310
62.01,168,309
62.13,170,310
62.24,173,311
62.35,172,310
62.48,171,310
62.59,171,309
62.7,171,310
62.82,172,310
62.93,171,310
63.05,171,310
63.17,171,310
63.28,171,310
63.39,171,310
63.51,172,310
63.62,173,311
63.74,173,311
63.85,173,312
63.97,173,311
64.08,173,312
64.19,173,311
64.31,173,312
64.42,174,312
64.55,174,312
64.66,174,313
64.78,174,313
64.89,174,313
65.01,174,312
65.13,174,312
65.26,174,312
65.37,174,312
65.49,175,311
65.6,174,312
65.72,175,314
65.83,174,314
65.94,175,314
66.06,175,314
66.18,176,313
66.31,175,312
66.42,172,311
66.54,173,311
66.65,173,310
66.77,174,310
66.89,175,310
67.01,175,310
67.13,175,310
67.24,175,310
67.35,176,310
67.47,176,310
67.59,177,310
67.71,178,309
67.83,181,310
67.96,181,309
68.07,182,309
68.18,184,310
68.3,186,310
68.42,185,310
68.54,185,310
68.66,184,310
68.77,184,310
68.88,184,310
69,183,310
69.12,180,309
69.24,180,309
69.36,181,310
69.47,181,310
69.58,179,310
69.7,178,311
69.81,174,310
69.93,170,309
70.05,166,310
70.17,165,311
70.28,164,310
70.4,159,311
70.52,157,311
70.64,157,311
70.77,157,311
70.87,158,312
70.98,157,311
71.1,158,312
71.22,158,312
71.33,158,312
71.45,158,312
71.57,158,312
71.69,158,312
71.8,158,312
71.92,156,311
72.04,157,312
72.16,157,311
72.29,158,312
72.4,158,312
72.51,158,312
72.64,157,312
72.76,157,309
72.88,158,309
72.99,158,310
73.11,158,309
73.23,160,309
73.34,162,309
73.45,163,309
73.56,162,309
73.68,162,309
73.8,161,309
73.92,163,309
74.02,164,309
74.14,165,309
74.25,164,310
74.36,165,309
74.48,164,309
74.6,164,309
74.71,164,309
74.83,165,309
74.95,165,309
75.06,163,309
75.18,164,309
75.29,164,310
75.41,164,310
75.53,163,310
75.64,164,310
75.76,164,311
75.88,164,311
75.99,164,311
76.11,163,311
76.22,163,311
76.33,160,310
76.44,160,310
76.56,160,310
76.69,158,310
76.8,158,310
76.91,158,310
77.03,158,310
77.15,158,310
77.26,158,310
77.37,158,310
77.49,158,310
77.61,158,310
77.73,158,310
77.84,158,310
77.95,157,310
78.07,157,310
78.18,157,309
78.29,157,310
78.41,156,310
78.52,156,309
78.64,156,309
78.76,155,310
78.88,156,309
78.99,156,309
79.1,156,309
79.22,156,309
79.34,154,310
79.46,154,310
79.57,154,310
79.68,153,310
79.8,154,309
79.92,153,310
80.03,153,310
80.15,153,310
80.27,153,310
80.4,153,310
80.51,153,310
80.63,153,310
80.74,155,310
80.86,157,311
80.97,157,311
81.09,158,311
81.2,158,311
81.31,159,311
81.42,161,311
81.53,161,311
81.64,161,311
81.76,161,311
81.88,161,311
81.99,160,311
82.1,159,310
82.22,160,310
82.33,163,312
82.45,164,312
82.56,165,312
82.67,165,312
82.79,165,312
82.89,165,312
83.01,165,312
83.12,164,312
83.24,164,312
83.36,165,311
83.47,165,311
83.58,165,311
83.69,164,311
83.81,165,311
83.92,165,312
84.03,165,311
84.16,163,311
84.27,164,311
84.39,165,310
84.51,167,310
84.62,168,310
84.74,170,310
84.85,173,311
84.97,174,311
85.09,175,311
85.2,175,310
85.31,175,310
85.42,175,310
85.53,175,310
85.65,178,311
85.76,182,309
85.88,188,310
85.99,189,309
86.11,194,309
86.23,198,310
86.36,199,309
86.47,201,309
86.59,205,310
86.71,210,309
86.82,216,309
86.93,222,311
87.04,225,309
87.16,227,309
87.28,231,309
87.4,233,308
87.51,235,308
87.63,237,308
87.74,241,308
87.86,245,307
87.98,245,307
88.09,249,308
88.2,256,309
88.32,260,308
88.44,261,308
88.55,262,308
88.66,264,308
88.78,265,308
88.9,265,308
89.01,266,308
89.13,265,308
89.25,266,308
89.36,266,308
89.48,265,308
89.6,265,307
89.71,265,307
89.83,265,307
89.94,264,308
90.06,263,308
90.18,265,308
90.29,268,308
90.41,268,308
90.53,269,308
90.64,268,308
90.75,268,308
90.86,268,308
90.98,269,308
91.1,268,308
91.22,270,308
91.34,273,308
91.46,274,309
91.57,273,309
91.69,273,309
91.81,273,309
91.91,275,310
92.03,276,310
92.15,276,310
92.27,277,311
92.38,277,311
92.49,277,310
92.61,278,308
92.73,280,307
92.85,281,306
92.97,280,306
93.08,279,307
93.2,280,306
93.32,280,306
93.44,280,307
93.56,281,306
93.67,281,305
93.79,280,303
93.92,281,301
94.03,281,298
94.15,281,299
94.26,281,298
94.38,281,298
94.49,281,298
94.6,282,299
94.72,284,298
94.84,285,295
94.96,286,294
95.08,286,294
95.19,287,292
95.3,287,293
95.42,287,292
95.54,287,294
95.64,287,294
95.76,287,295
95.88,287,296
95.99,287,294
96.11,289,291
96.23,290,288
96.34,290,288
96.46,290,287
96.57,290,288
96.69,290,288
96.8,290,288
96.92,290,287
97.04,291,286
97.15,290,287
97.26,290,287
97.38,290,287
97.51,290,287
97.62,290,287
97.73,290,287
97.84,291,285
97.97,290,284
98.09,289,282
98.2,288,284
98.32,288,284
98.44,287,286
98.56,288,286
98.67,288,286
98.78,288,286
98.91,287,288
99.02,287,289
99.13,287,293
99.25,287,295
99.36,286,297
99.47,286,297
99.59,286,297
99.7,286,297
99.82,286,298
99.94,287,298
100.05,287,298
100.17,286,298
100.29,286,298
100.41,285,298
100.52,285,298
100.64,285,298
100.75,285,298
100.86,285,298
100.98,285,298
101.1,285,299
101.21,287,300
101.32,288,303
101.44,289,301
101.56,289,299
101.67,290,296
101.77,291,294
101.89,291,294
102,290,294
102.12,290,296
102.23,289,297
102.34,289,298
102.46,290,298
102.58,290,298
102.68,289,299
102.8,290,299
102.91,290,300
103.02,291,300
103.14,291,299
103.25,291,299
103.36,291,299
103.49,290,300
103.61,290,301
103.73,289,301
103.86,289,302
103.98,288,304
104.09,290,305
104.2,294,306
104.31,299,306
104.42,305,307
104.54,318,308
104.66,329,310
104.77,345,312
104.89,358,314
105,371,314
105.11,389,313
105.22,396,313
105.33,403,312
105.45,413,310
105.56,422,310
105.67,427,309
105.78,426,308
105.89,427,309
106.01,427,309
106.13,427,309
106.25,427,308
106.36,426,308
106.48,426,308
106.59,427,308
106.71,427,308
106.82,429,309
106.94,431,310
107.05,432,311
107.17,432,311
107.28,432,311
107.4,432,311
107.52,432,311
107.64,431,311
107.75,431,311
107.87,431,311
107.98,431,311
108.09,431,311
108.21,431,311
108.32,431,311
108.43,431,311
108.56,431,311
108.68,433,312
108.79,433,312
108.91,434,312
109.03,433,312
109.15,432,312
109.26,432,310
109.37,434,311
109.48,435,311
109.6,435,310
109.71,435,311
109.83,435,311
109.94,435,311
110.05,435,310
110.17,435,310
110.3,435,310
110.41,436,310
110.53,436,310
110.65,436,310
110.77,435,310
110.88,435,310
110.99,435,310
111.11,435,310
111.23,436,310
111.34,436,310
111.46,436,310
111.58,436,310
111.69,436,310
111.81,435,311
111.92,435,312
112.04,434,312
112.16,433,312
112.27,434,313
112.38,434,312
112.49,434,313
112.61,434,313
112.73,434,313
112.85,434,314
112.97,437,315
113.08,438,316
113.19,438,317
113.31,437,317
113.43,437,317
113.55,437,318
113.66,437,316
113.78,436,314
113.9,434,315
114.01,432,314
114.13,430,312
114.24,430,312
114.36,428,313
114.48,427,313
114.6,425,314
114.72,423,315
114.83,421,314
114.95,418,314
115.06,415,314
115.18,415,314
115.3,415,314
115.41,416,314
115.53,412,314
115.64,405,312
115.76,402,311
115.88,399,313
115.99,393,312
116.11,386,312
116.23,379,314
116.35,371,313
116.46,367,314
116.58,360,313
116.7,353,312
116.82,346,313
116.94,339,311
117.05,335,313
117.17,325,313
117.27,321,313
117.38,320,313
117.49,321,314
117.61,320,314
117.73,318,313
117.85,316,313
117.97,313,314
118.09,309,315
118.2,309,316
118.32,309,316
118.43,309,316
118.55,309,316
118.67,308,316
118.78,306,317
118.91,306,317
119.02,306,316
119.14,306,316
119.25,307,315
119.37,306,316
119.48,306,315
119.6,306,316
119.72,306,316
119.84,307,316
119.94,306,316
120.06,306,316
120.18,307,316
120.29,307,316
120.4,307,316
120.51,307,316
120.63,307,316
120.74,307,316
120.85,307,315
120.97,306,316
121.08,306,316
121.2,307,316
121.31,306,316
121.43,307,316
121.54,308,316
121.66,306,318
121.77,303,320
121.89,301,322
122.01,299,324
122.12,298,326
122.24,298,326
122.4,298,325
122.57,305,319
122.69,306,317
122.81,304,314
122.93,298,313
123.05,295,312
123.17,291,314
123.29,285,314
123.42,264,310
123.54,251,309
123.65,240,308
123.77,222,308
123.89,209,309
124,193,309
124.12,184,310
124.23,174,311
124.35,170,312
124.47,161,313
124.59,160,313
124.7,162,311
124.81,165,311
124.93,165,311
125.04,165,311
125.16,165,311
125.26,165,311
125.37,165,311
125.49,165,311
125.61,165,311
125.72,164,311
125.85,164,311
125.96,163,311
126.07,162,311
126.19,162,312
126.3,161,311
126.42,161,311
126.54,160,311
126.66,158,310
126.77,158,309
126.89,159,309
127,160,309
127.12,160,309
127.24,160,309
127.35,159,311
127.46,159,310
127.58,161,311
127.69,163,312
127.81,161,312
127.92,161,311
128.05,163,312
128.16,164,311
128.28,165,311
128.4,164,311
128.52,164,312
128.63,165,313
128.74,165,312
128.86,165,312
128.97,165,311
129.09,165,311
129.21,165,311
129.33,166,311
129.45,165,311
129.57,164,311
129.69,164,311
129.8,165,311
129.92,164,310
130.04,164,310
130.16,164,310
130.26,164,311
130.38,163,311
130.49,162,310
130.6,163,311
130.72,163,312
130.83,164,314
130.94,162,314
131.07,161,314
131.19,159,313
131.31,155,312
131.42,156,311
131.54,154,310
131.66,157,309
131.78,157,309
131.9,159,309
132.02,159,310
132.14,160,309
132.26,159,309
132.37,160,309
132.48,160,309
132.59,160,309
132.7,161,308
132.81,161,308
132.93,161,308
133.05,162,308
133.17,163,308
133.28,164,308
133.4,163,309
133.52,164,309
133.63,163,309
133.75,164,308
133.86,163,309
133.97,163,309
134.09,164,309
134.21,164,309
134.33,164,309
134.43,164,309
134.54,163,308
134.66,163,309
134.78,162,309
134.89,164,309
135.01,164,310
135.13,163,309
135.25,164,309
135.36,166,310
135.48,167,309
135.59,168,309
135.7,167,310
135.82,170,311
135.93,171,311
136.05,172,312
136.16,174,312
136.28,174,312
136.4,173,312
136.52,173,312
136.63,172,311
136.75,172,311
136.86,174,313
136.97,176,314
137.1,178,313
137.21,180,313
137.33,182,313
137.44,187,313
137.56,192,314
137.67,195,315
137.79,202,313
137.91,209,315
138.03,214,315
138.15,219,314
138.27,220,315
138.38,220,314
138.5,221,313
138.61,221,314
138.73,226,314
138.84,234,314
138.96,241,315
139.09,244,313
139.2,246,313
139.32,249,314
139.44,255,314
139.56,259,313
139.67,261,314
139.79,260,313
139.9,261,312
140.02,260,312
140.15,260,312
140.26,261,313
140.36,262,314
140.49,263,313
140.61,263,314
140.73,263,314
140.85,263,314
140.96,263,314
141.08,263,314
141.19,262,312
141.31,262,312
141.43,264,312
141.54,267,311
141.66,269,311
141.78,269,311
141.89,270,312
142.01,270,312
142.13,271,311
142.24,273,310
142.36,273,311
142.49,275,310
142.61,274,309
142.73,276,308
142.85,278,306
142.96,280,304
143.08,279,304
143.2,279,305
143.31,279,305
143.42,279,305
143.54,279,306
143.66,282,306
143.78,285,307
143.89,289,308
144.01,292,308
144.13,294,309
144.25,295,310
144.36,295,311
144.48,294,311
144.59,293,311
144.7,293,312
144.81,292,312
144.93,292,312
145.04,292,312
145.15,292,312
145.26,292,312
145.38,292,312
145.49,290,311
145.61,289,310
145.73,289,310
145.85,290,312
145.98,291,315
146.1,292,315
146.21,292,315
146.32,292,316
146.45,292,315
146.56,289,314
146.68,290,312
146.8,290,310
146.92,292,310
147.03,292,308
147.15,294,309
147.26,294,309
147.38,295,310
147.5,293,309
147.61,293,309
147.73,294,309
147.85,294,309
147.96,294,309
148.08,294,308
148.2,294,308
148.32,294,308
148.44,293,309
148.56,293,308
148.67,293,307
148.78,293,307
148.89,293,307
149.01,292,308
149.12,292,308
149.23,294,308
149.34,297,307
149.46,304,308
149.57,312,309
149.7,329,310
149.8,342,312
149.92,361,313
150.04,376,313
150.16,393,313
150.29,398,312
150.41,404,311
150.53,413,310
150.64,422,308
150.76,429,309
150.87,428,308
150.99,429,308
151.09,429,308
151.2,429,308
151.32,430,308
151.43,430,308
151.55,429,308
151.67,430,308
151.79,432,308
151.91,434,308
152.04,436,309
152.16,437,309
152.27,436,309
152.38,436,309
152.5,436,309
152.61,436,309
152.73,435,308
152.84,435,308
152.95,432,308
153.07,429,308
153.19,431,308
153.31,433,309
153.43,433,311
153.55,430,312
153.67,428,311
153.78,428,311
153.9,428,310
154.02,427,310
154.14,428,310
154.26,429,310
154.38,431,310
154.48,431,310
154.6,428,309
154.71,424,309
154.83,418,308
154.95,418,310
155.05,418,310
155.17,417,310
155.29,417,310
155.4,418,310
155.51,419,309
155.62,421,309
155.74,423,308
155.85,424,308
155.96,424,308
156.08,424,307
156.2,423,307
156.31,422,307
156.43,422,307
156.54,422,307
156.65,421,307
156.77,421,307
156.89,421,307
157,422,307
157.11,420,309
157.23,418,309
157.34,416,308
157.45,415,308
157.57,415,308
157.68,414,308
157.79,414,309
157.9,414,309
158.02,411,311
158.13,411,311
158.24,410,311
158.36,410,311
158.48,407,311
158.59,402,313
158.71,396,316
158.83,394,315
158.94,393,315
159.05,393,315
159.16,392,315
159.28,387,315
159.39,381,316
159.52,371,315
159.63,363,314
159.75,356,315
159.86,345,314
159.97,341,314
160.08,339,314
160.2,337,314
160.32,332,315
160.44,328,314
160.56,329,314
160.68,328,314
160.8,329,313
160.93,328,314
161.05,325,314
161.17,323,314
161.28,323,314
161.41,323,314
161.51,323,314
161.63,323,314
161.74,323,314
161.86,325,314
161.98,325,314
162.09,325,314
162.2,325,315
162.32,324,315
162.44,325,315
162.55,325,315
162.67,327,314
162.79,328,312
162.91,329,311
163.04,330,312
163.15,333,312
163.27,333,312
163.39,335,315
163.51,334,316
163.63,333,316
163.74,334,316
163.85,334,315
163.97,333,315
164.08,334,315
164.2,334,315
164.32,334,316
164.43,334,316
164.55,334,316
164.66,332,313
164.77,333,312
164.9,333,311
165.02,334,311
165.13,334,311
165.24,333,312
165.37,331,312
165.47,330,311
165.58,326,310
165.69,323,310
165.81,319,310
165.93,316,310
166.04,316,310
166.16,316,310
166.27,316,310
166.4,316,310
166.5,316,310
166.62,315,310
166.74,315,310
166.86,315,310
166.98,313,309
167.1,311,309
167.21,310,308
167.34,309,307
167.44,308,307
167.56,304,305
167.67,299,304
167.79,296,300
167.9,295,298
168.02,294,297
168.13,294,296
168.24,293,295
168.36,293,294
168.47,292,293
168.59,292,293
168.71,291,292
168.82,291,291
168.94,292,292
169.07,291,292
169.19,291,292
169.3,292,293
169.42,291,291
169.54,290,292
169.65,289,292
169.77,289,291
169.88,288,293
170,288,293
170.12,288,293
170.24,289,292
170.35,290,292
170.47,291,292
170.59,292,293
170.69,292,292
170.82,291,288
170.94,291,287
171.06,290,284
171.17,290,282
171.29,290,280
171.41,290,279
171.53,290,279
171.64,290,279
171.75,291,274
171.87,290,270
171.99,289,266
172.09,290,263
172.21,291,259
172.32,292,258
172.44,291,256
172.55,291,255
172.67,291,259
172.79,290,265
172.91,290,268
173.03,291,269
173.14,291,269
173.26,290,269
173.37,290,269
173.48,291,269
173.6,291,268
173.72,291,263
173.84,290,260
173.96,290,258
174.08,288,257
174.19,287,256
174.31,288,254
174.43,288,252
174.54,289,246
174.67,288,243
174.8,287,239
174.92,288,238
175.03,288,238
175.15,288,236
175.26,288,236
175.37,289,237
175.49,290,237
175.61,291,236
175.73,292,234
175.85,291,231
175.97,291,231
176.09,291,231
176.21,291,233
176.32,290,236
176.44,289,239
176.56,289,241
176.68,289,243
176.79,288,246
176.92,290,248
177.04,291,253
177.16,292,257
177.27,292,264
177.38,292,273
177.49,292,280
177.61,290,285
177.72,289,292
177.84,284,302
177.95,278,306
178.07,269,311
178.18,255,311
178.3,245,312
178.42,231,311
178.53,221,311
178.64,206,309
178.76,197,310
178.88,184,308
179,178,308
179.11,174,310
179.23,168,309
179.35,166,309
179.46,165,310
179.58,163,309
179.7,163,309
179.82,163,308
179.94,162,308
180.06,162,309
180.17,161,309
180.29,161,308
180.41,161,308
180.53,161,309
180.65,160,308
180.76,160,308
180.87,160,308
180.98,155,309
181.1,154,309
181.21,152,310
181.32,152,310
181.43,153,310
181.55,155,311
181.66,155,312
181.78,157,312
181.9,159,312
182.01,159,313
182.13,160,313
182.24,160,313
182.36,161,313
182.47,160,313
182.58,161,312
182.7,162,312
182.83,165,310
182.95,165,310
183.06,167,310
183.18,168,310
183.3,172,309
183.42,175,309
183.53,176,309
183.65,180,307
183.77,187,307
183.87,196,307
183.99,203,308
184.1,209,309
184.22,216,307
184.33,221,307
184.44,226,308
184.55,229,307
184.66,233,307
184.78,239,307
184.9,243,307
185.02,245,307
185.13,245,307
185.25,246,307
185.37,246,307
185.49,247,306
185.61,247,306
185.73,248,307
185.84,246,307
185.96,250,307
186.08,260,307
186.19,262,307
186.31,263,307
186.42,264,307
186.54,264,307
186.66,266,307
186.76,267,307
186.88,266,307
186.99,266,307
187.11,266,307
187.22,266,307
187.34,267,307
187.46,267,307
187.57,267,307
187.68,267,307
187.8,267,307
187.92,268,307
188.04,269,306
188.15,269,306
188.26,268,307
188.38,269,307
188.5,269,307
188.62,268,307
188.72,268,307
188.84,268,307
188.96,268,307
189.07,269,307
189.19,269,307
189.3,269,307
189.42,269,307
189.54,269,307
189.65,271,306
189.77,275,306
189.88,278,304
189.99,280,303
190.11,283,303
190.23,284,303
190.35,285,303
190.46,286,303
190.57,286,303
190.69,288,304
190.8,292,305
190.91,300,306
191.03,313,307
191.15,326,310
191.26,337,312
191.38,354,314
191.5,366,313
191.62,381,313
191.73,389,312
191.84,390,312
191.96,391,313
192.07,396,313
192.19,400,312
192.31,414,311
192.42,423,313
192.53,427,312
192.64,427,311
192.75,427,312
192.86,427,312
192.98,427,312
193.1,427,312
193.2,427,312
193.32,427,312
193.44,429,312
193.54,431,313
193.66,431,313
193.78,431,313
193.89,430,313
194.01,430,313
194.12,430,313
194.24,429,313
194.35,429,313
194.46,430,314
194.58,433,313
194.69,432,313
194.81,432,313
194.93,432,313
195.04,432,313
195.14,432,314
195.25,433,314
195.37,433,314
195.49,433,313
195.62,433,312
195.73,433,312
195.85,433,312
195.97,435,312
196.09,435,312
196.21,436,313
196.33,435,314
196.45,436,314
196.56,436,315
196.68,436,315
196.8,436,316
196.92,436,317
197.03,436,317
197.14,433,317
197.26,433,317
197.38,433,316
197.5,434,316
197.61,433,315
197.73,434,315
197.85,434,315
197.97,435,314
198.08,436,313
198.2,436,314
198.32,436,314
198.43,436,314
198.54,436,314
198.66,436,313
198.78,436,312
198.89,435,310
199.02,432,309
199.13,433,309
199.24,431,309
199.36,431,309
199.47,429,309
199.59,427,308
199.7,427,308
199.81,428,308
199.92,427,308
200.04,426,308
200.16,424,308
200.28,420,308
200.39,420,308
200.51,420,308
200.63,421,308
200.74,420,308
200.85,420,308
200.97,420,308
201.09,420,308
201.21,420,308
201.33,420,308
201.44,420,308
201.56,420,308
201.68,420,308
201.8,420,308
201.93,420,308
202.04,420,308
202.16,421,308
202.28,420,308
202.39,420,308
202.51,421,308
202.62,420,308
202.74,420,308
202.85,421,308
202.96,421,308
203.08,421,308
203.19,420,308
203.31,420,308
203.43,420,308
203.55,420,308
203.66,421,308
203.79,421,308
203.91,420,307
204.04,420,307
204.16,421,308
204.27,420,308
204.38,420,308
204.49,420,307
204.61,420,308
204.73,419,308
204.84,418,308
204.96,418,308
205.07,418,308
205.19,418,308
205.3,417,308
205.41,415,308
205.53,414,308
205.64,413,309
205.76,411,308
205.86,409,308
205.98,409,308
206.1,408,307
206.21,406,307
206.32,404,307
206.45,401,307
206.57,397,308
206.69,395,308
206.81,393,308
206.92,392,308
207.04,390,307
207.16,388,307
207.27,387,307
